value,total_removed,ground_removed,ground_removed_total,cone_removed
0.000100,0.461610,0.866517,0.911649,0.015338
0.010100,0.417171,0.883054,0.837420,0.016709
0.020100,0.396164,0.889860,0.799554,0.016344
0.030100,0.392911,0.887224,0.791176,0.015714
0.040100,0.388016,0.890562,0.783669,0.014867
0.050100,0.381993,0.894954,0.775497,0.014998
0.060099,0.378384,0.894400,0.767616,0.014563
0.070099,0.369612,0.896806,0.751461,0.014822
0.080099,0.358478,0.887241,0.722475,0.014883
0.090099,0.335559,0.883505,0.673206,0.014920
0.100099,0.331890,0.884249,0.666425,0.014475
0.110099,0.312965,0.879391,0.625465,0.015089
0.120099,0.299459,0.871286,0.595617,0.014886
0.130099,0.288373,0.866468,0.572370,0.015495
0.140099,0.247630,0.846447,0.484365,0.015188
0.150099,0.252117,0.852322,0.496978,0.015187
0.160098,0.247490,0.846221,0.489931,0.016376
0.170098,0.269999,0.847495,0.540906,0.013856
0.180098,0.266252,0.844741,0.531600,0.014496
0.190098,0.242545,0.839894,0.480812,0.015431
0.200098,0.233523,0.834789,0.460984,0.015501
0.210098,0.230596,0.837579,0.456605,0.015663
0.220098,0.231208,0.836856,0.456795,0.016137
0.230098,0.229149,0.836557,0.452577,0.016234
0.240098,0.225143,0.839195,0.446190,0.016238
0.250098,0.223713,0.840509,0.444249,0.015486
0.260097,0.221852,0.840677,0.440678,0.015473
0.270097,0.211902,0.836971,0.419145,0.015706
0.280097,0.208628,0.836753,0.412943,0.015293
0.290097,0.192172,0.827076,0.377079,0.014224
0.300097,0.184022,0.826696,0.359962,0.014803
0.310097,0.159060,0.819293,0.308372,0.015481
0.320097,0.138860,0.806567,0.264048,0.017649
0.330097,0.136683,0.806573,0.259929,0.016703
0.340097,0.134830,0.803214,0.255981,0.016585
0.350097,0.133063,0.801278,0.252464,0.016025
0.360096,0.132258,0.801560,0.251102,0.015994
0.370096,0.131764,0.800830,0.250126,0.015942
0.380096,0.110219,0.798243,0.206357,0.017943
0.390096,0.109911,0.799668,0.205931,0.017683
0.400096,0.109184,0.798932,0.204607,0.017662
0.410096,0.108911,0.799340,0.204063,0.017734
0.420096,0.107411,0.796083,0.200962,0.017984
0.430096,0.106247,0.798118,0.198892,0.017907
0.440096,0.105829,0.796322,0.197924,0.017941
0.450096,0.105193,0.795883,0.196681,0.017994
0.460095,0.104541,0.795345,0.195465,0.017899
0.470095,0.104212,0.794587,0.194728,0.017824
0.480095,0.103241,0.787085,0.191849,0.017931
0.490095,0.101784,0.785209,0.188678,0.018070
0.500095,0.101688,0.785163,0.188479,0.018031
0.510095,0.100738,0.783640,0.186526,0.018140
0.520095,0.099990,0.782548,0.185133,0.016504
0.530095,0.099780,0.782349,0.184638,0.016508
0.540094,0.099667,0.782329,0.184444,0.016512
0.550094,0.099216,0.781377,0.183646,0.016546
0.560094,0.098711,0.782196,0.183014,0.015533
0.570094,0.098474,0.782175,0.182542,0.015552
0.580094,0.097832,0.780210,0.181161,0.015569
0.590094,0.097400,0.779092,0.180272,0.014950
0.600094,0.096903,0.778263,0.179364,0.014419
0.610094,0.096625,0.778533,0.178942,0.014246
0.620093,0.096027,0.778878,0.177763,0.014345
0.630093,0.094899,0.776177,0.175629,0.013446
0.640093,0.094848,0.776648,0.175648,0.013458
0.650093,0.094291,0.771583,0.174335,0.013212
0.660093,0.092946,0.768690,0.171682,0.013191
0.670093,0.076071,0.762140,0.136534,0.013832
0.680093,0.075669,0.762489,0.135866,0.013906
0.690093,0.075669,0.762489,0.135866,0.013906
0.700092,0.075001,0.759483,0.134293,0.014096
0.710092,0.074862,0.759121,0.134001,0.014082
0.720092,0.074418,0.758518,0.133033,0.014177
0.730092,0.073945,0.756492,0.132090,0.014265
0.740092,0.073612,0.754232,0.131329,0.014342
0.750092,0.073328,0.753679,0.130652,0.014461
0.760092,0.072752,0.751805,0.129531,0.014247
0.770092,0.072524,0.751796,0.129097,0.014090
0.780091,0.071563,0.747446,0.127125,0.014208
0.790091,0.071534,0.746728,0.126919,0.014211
0.800091,0.071021,0.743923,0.125607,0.014503
0.810091,0.070831,0.742372,0.125169,0.014516
0.820091,0.070519,0.742224,0.124556,0.014619
0.830091,0.070161,0.741785,0.123758,0.014701
0.840091,0.069906,0.742363,0.123402,0.014146
0.850091,0.069588,0.741248,0.122796,0.014186
0.860090,0.069257,0.740992,0.122162,0.014287
0.870090,0.068530,0.740310,0.120775,0.014514
0.880090,0.068365,0.741152,0.120491,0.014563
0.890090,0.068096,0.740697,0.119905,0.014644
0.900090,0.067730,0.741480,0.119361,0.013958
0.910090,0.067503,0.740777,0.118916,0.013995
0.920090,0.066948,0.740869,0.117925,0.014139
0.930089,0.066294,0.738097,0.116519,0.014176
0.940089,0.065659,0.734363,0.115141,0.014241
0.950089,0.065575,0.733304,0.114943,0.014250
0.960089,0.065128,0.733166,0.114058,0.014410
0.970089,0.065128,0.733166,0.114058,0.014410
0.980089,0.064455,0.732163,0.112725,0.013896
0.990089,0.064287,0.731382,0.112386,0.013948
1.000089,0.064025,0.731806,0.111992,0.012908
1.010088,0.064025,0.731806,0.111992,0.012908
1.020088,0.063789,0.730824,0.111511,0.012908
1.030088,0.063693,0.731016,0.111367,0.012926
1.040088,0.063552,0.730902,0.111091,0.012954
1.050088,0.063516,0.729703,0.110946,0.012970
1.060088,0.063275,0.729353,0.110418,0.013013
1.070088,0.063259,0.729468,0.110418,0.013019
1.080088,0.063090,0.727665,0.110024,0.013035
1.090087,0.063058,0.727526,0.109960,0.013035
