value,total_removed,ground_removed,ground_removed_total,cone_removed
-1.500000,0.485260,0.858214,0.948993,0.017950
-1.483000,0.485260,0.858214,0.948993,0.017950
-1.466000,0.485260,0.858214,0.948993,0.017950
-1.449000,0.485260,0.858214,0.948993,0.017950
-1.432000,0.485260,0.858214,0.948993,0.017950
-1.415000,0.485260,0.858214,0.948993,0.017950
-1.398000,0.485260,0.858214,0.948993,0.017950
-1.381000,0.485260,0.858214,0.948993,0.017950
-1.364000,0.485260,0.858214,0.948993,0.017950
-1.347000,0.485260,0.858214,0.948993,0.017950
-1.330000,0.485260,0.858214,0.948993,0.017950
-1.313000,0.485260,0.858214,0.948993,0.017950
-1.296000,0.485260,0.858214,0.948993,0.017950
-1.279001,0.485260,0.858214,0.948993,0.017950
-1.262001,0.485260,0.858214,0.948993,0.017950
-1.245001,0.485260,0.858214,0.948993,0.017950
-1.228001,0.485260,0.858214,0.948993,0.017950
-1.211001,0.485260,0.858214,0.948993,0.017950
-1.194001,0.485260,0.858214,0.948993,0.017950
-1.177001,0.485260,0.858214,0.948993,0.017950
-1.160001,0.485260,0.858214,0.948993,0.017950
-1.143001,0.485260,0.858214,0.948993,0.017950
-1.126001,0.485260,0.858214,0.948993,0.017950
-1.109001,0.485260,0.858214,0.948993,0.017950
-1.092001,0.485260,0.858214,0.948993,0.017950
-1.075001,0.485260,0.858214,0.948993,0.017950
-1.058001,0.485260,0.858214,0.948993,0.017950
-1.041001,0.485260,0.858214,0.948993,0.017950
-1.024001,0.485260,0.858214,0.948993,0.017950
-1.007001,0.485260,0.858214,0.948993,0.017950
-0.990001,0.485260,0.858214,0.948993,0.017950
-0.973001,0.485260,0.858214,0.948993,0.017950
-0.956001,0.485260,0.858214,0.948993,0.017950
-0.939001,0.485260,0.858214,0.948993,0.017950
-0.922001,0.485260,0.858214,0.948993,0.017950
-0.905001,0.485260,0.858214,0.948993,0.017950
-0.888001,0.485260,0.858214,0.948993,0.017950
-0.871001,0.485260,0.858214,0.948993,0.017950
-0.854001,0.485260,0.858214,0.948993,0.017950
-0.837001,0.485260,0.858214,0.948993,0.017950
-0.820001,0.485260,0.858214,0.948993,0.017950
-0.803001,0.485260,0.858214,0.948993,0.017950
-0.786001,0.485260,0.858214,0.948993,0.017950
-0.769001,0.485260,0.858214,0.948993,0.017950
-0.752001,0.485260,0.858214,0.948993,0.017950
-0.735001,0.485260,0.858214,0.948993,0.017950
-0.718001,0.485260,0.858214,0.948993,0.017950
-0.701001,0.485260,0.858214,0.948993,0.017950
-0.684001,0.485260,0.858214,0.948993,0.017950
-0.667001,0.485260,0.858214,0.948993,0.017950
-0.650001,0.485260,0.858214,0.948993,0.017950
-0.633001,0.485260,0.858214,0.948993,0.017950
-0.616001,0.485260,0.858214,0.948993,0.017950
-0.599001,0.485260,0.858214,0.948993,0.017950
-0.582001,0.485260,0.858214,0.948993,0.017950
-0.565001,0.485260,0.858214,0.948993,0.017950
-0.548001,0.485260,0.858214,0.948993,0.017950
-0.531001,0.485260,0.858214,0.948993,0.017950
-0.514001,0.485260,0.858214,0.948993,0.017950
-0.497001,0.485260,0.858214,0.948993,0.017950
-0.480001,0.485260,0.858214,0.948993,0.017950
-0.463001,0.485260,0.858214,0.948993,0.017950
-0.446001,0.485260,0.858214,0.948993,0.017950
-0.429001,0.485260,0.858214,0.948993,0.017950
-0.412001,0.485260,0.858214,0.948993,0.017950
-0.395001,0.485260,0.858214,0.948993,0.017950
-0.378001,0.485260,0.858214,0.948993,0.017950
-0.361001,0.485260,0.858214,0.948993,0.017950
-0.344001,0.485260,0.858214,0.948993,0.017950
-0.327001,0.485260,0.858214,0.948993,0.017950
-0.310001,0.485276,0.858188,0.948993,0.017949
-0.293001,0.485276,0.858188,0.948993,0.017949
-0.276001,0.485276,0.858188,0.948993,0.017949
-0.259001,0.485276,0.858188,0.948993,0.017949
-0.242001,0.485276,0.858188,0.948993,0.017949
-0.225001,0.485276,0.858188,0.948993,0.017949
-0.208001,0.485276,0.858188,0.948993,0.017949
-0.191001,0.485276,0.858188,0.948993,0.017949
-0.174001,0.485276,0.858188,0.948993,0.017949
-0.157001,0.485276,0.858188,0.948993,0.017949
-0.140001,0.485276,0.858188,0.948993,0.017949
-0.123001,0.485276,0.858188,0.948993,0.017949
-0.106001,0.485276,0.858188,0.948993,0.017949
-0.089001,0.485207,0.858298,0.948993,0.017952
-0.072001,0.485211,0.858292,0.948993,0.017952
-0.055001,0.485211,0.858292,0.948993,0.017952
-0.038001,0.485143,0.858286,0.948856,0.017956
-0.021001,0.485576,0.857868,0.949229,0.017945
-0.004001,0.488973,0.858048,0.956201,0.017910
0.012999,0.494831,0.856230,0.965728,0.017582
0.029999,0.493769,0.857684,0.965299,0.017667
0.046999,0.490643,0.856533,0.957675,0.017471
0.063999,0.490093,0.857286,0.957507,0.017491
0.080999,0.490081,0.857606,0.957845,0.017492
0.097999,0.490024,0.857698,0.957845,0.017494
0.114999,0.490112,0.857554,0.957845,0.017504
0.131999,0.489999,0.857738,0.957845,0.017508
0.148999,0.489999,0.857738,0.957845,0.017508
0.165999,0.489999,0.857738,0.957845,0.017508
0.182999,0.489999,0.857738,0.957845,0.017508
0.199999,0.489987,0.857758,0.957845,0.017509
