value,total_removed,ground_removed,ground_removed_total,cone_removed
0.001000,0.434512,0.856538,0.848499,0.018946
0.050990,0.438910,0.854018,0.854637,0.019275
0.100980,0.449288,0.858323,0.879421,0.019073
0.150970,0.469292,0.859473,0.919637,0.019288
0.200960,0.486966,0.850281,0.943885,0.020627
0.250950,0.496262,0.844810,0.955447,0.020724
0.300940,0.499522,0.840732,0.957111,0.020663
0.350930,0.501502,0.838004,0.957836,0.020588
0.400920,0.503516,0.835627,0.958897,0.020621
0.450910,0.505254,0.833478,0.959700,0.020544
0.500900,0.506901,0.830847,0.959700,0.020471
0.550890,0.508082,0.829060,0.959784,0.020423
0.600880,0.509538,0.826699,0.959793,0.020370
0.650870,0.511381,0.823853,0.959866,0.020307
0.700860,0.513106,0.821126,0.959866,0.020243
0.750850,0.515176,0.817763,0.959866,0.020168
0.800840,0.516041,0.816376,0.959821,0.020137
0.850830,0.517219,0.814560,0.959921,0.020088
0.900820,0.518403,0.812691,0.959921,0.020045
0.950810,0.518552,0.812449,0.959921,0.020039
1.000800,0.519648,0.810723,0.959930,0.020001
1.050790,0.520738,0.809042,0.959930,0.019964
1.100780,0.521235,0.808318,0.959930,0.019944
1.150770,0.521703,0.807594,0.959930,0.019926
1.200760,0.522280,0.806696,0.959930,0.019906
1.250750,0.523108,0.805403,0.959930,0.019872
1.300740,0.523500,0.804771,0.959930,0.019856
1.350730,0.523974,0.804008,0.959930,0.019839
1.400720,0.524319,0.803481,0.959984,0.019827
1.450711,0.524814,0.802773,0.959984,0.019811
1.500701,0.524907,0.802648,0.959993,0.019808
1.550691,0.525204,0.802194,0.959993,0.019805
1.600681,0.525594,0.801622,0.959993,0.019791
1.650671,0.526220,0.800641,0.959993,0.019769
1.700661,0.526871,0.799633,0.959993,0.019749
1.750651,0.527416,0.798788,0.959993,0.019732
1.800641,0.527696,0.798350,0.959993,0.019721
1.850631,0.528130,0.797686,0.959993,0.019707
1.900621,0.528324,0.797389,0.959993,0.019701
1.950611,0.528753,0.796767,0.959993,0.019688
2.000601,0.528792,0.796719,0.959993,0.019686
2.050591,0.528973,0.796457,0.959993,0.019681
2.100581,0.529499,0.795690,0.959993,0.019664
2.150571,0.529546,0.795638,0.959993,0.019662
2.200561,0.529352,0.795938,0.959993,0.019668
2.250551,0.529937,0.795066,0.959993,0.019645
2.300541,0.530354,0.794477,0.959993,0.019626
2.350531,0.530325,0.794519,0.959993,0.019627
2.400521,0.530375,0.794430,0.959993,0.019625
2.450511,0.530810,0.793800,0.959993,0.019612
2.500500,0.531304,0.793065,0.959993,0.019598
2.550490,0.531579,0.792643,0.959993,0.019584
2.600480,0.531957,0.792056,0.959993,0.019572
2.650470,0.532061,0.791908,0.959993,0.019566
2.700460,0.532421,0.791371,0.959993,0.019556
2.750450,0.532521,0.791224,0.959993,0.019552
2.800440,0.532685,0.790987,0.959993,0.019546
2.850430,0.533144,0.790316,0.959993,0.019531
2.900420,0.533423,0.789914,0.959993,0.019522
2.950410,0.533673,0.789534,0.959993,0.019515
3.000400,0.533902,0.789204,0.959993,0.019507
3.050390,0.534245,0.788707,0.959993,0.019497
3.100380,0.534091,0.788950,0.959993,0.019502
3.150370,0.534620,0.788205,0.959993,0.019478
3.200360,0.534789,0.787965,0.959993,0.019472
3.250350,0.534911,0.787790,0.959993,0.019464
3.300339,0.535476,0.787000,0.959993,0.019441
3.350329,0.535660,0.786753,0.959993,0.019433
3.400319,0.535422,0.787112,0.959993,0.019440
3.450309,0.535943,0.786394,0.959993,0.019416
3.500299,0.536239,0.785984,0.959993,0.019406
3.550289,0.536277,0.785952,0.959993,0.019404
3.600279,0.536477,0.785670,0.959993,0.019397
3.650269,0.536691,0.785346,0.959993,0.019390
3.700259,0.536872,0.785067,0.959993,0.019385
3.750249,0.537478,0.784171,0.959993,0.019362
3.800239,0.538055,0.783313,0.959993,0.019344
3.850229,0.538195,0.783107,0.959993,0.019340
3.900219,0.538021,0.783408,0.959993,0.019349
3.950209,0.538385,0.782922,0.959993,0.019335
4.000199,0.538930,0.782116,0.959993,0.019319
4.050189,0.539376,0.781444,0.959940,0.019302
4.100179,0.539673,0.780996,0.959940,0.019291
4.150169,0.539991,0.780538,0.959940,0.019281
4.200160,0.540445,0.779858,0.959940,0.019265
4.250150,0.540485,0.779802,0.959940,0.019265
4.300140,0.540530,0.779735,0.959940,0.019271
4.350130,0.540747,0.779403,0.959940,0.019263
4.400120,0.540783,0.779349,0.959940,0.019262
4.450110,0.540916,0.779162,0.959940,0.019257
4.500101,0.541200,0.778741,0.959940,0.019247
4.550091,0.541660,0.778064,0.959940,0.019234
4.600081,0.541379,0.778487,0.959940,0.019242
4.650071,0.541805,0.777863,0.959940,0.019229
4.700061,0.542327,0.777091,0.959940,0.019213
4.750051,0.543133,0.776051,0.960115,0.019187
4.800042,0.543844,0.775032,0.960115,0.019161
4.850032,0.543993,0.774859,0.960115,0.019158
4.900022,0.543907,0.774981,0.960115,0.019159
4.950012,0.544590,0.773959,0.960115,0.019137
