value,total_removed,ground_removed,cone_removed,unassigned_removed
0.001000,0.034176,0.629123,0.025554,0.345323
0.005990,0.134360,0.819098,0.014330,0.166572
0.010980,0.229038,0.866926,0.011641,0.121433
0.015970,0.304695,0.888287,0.010228,0.101485
0.020960,0.344504,0.893556,0.010887,0.095557
0.025950,0.367653,0.895245,0.011582,0.093173
0.030940,0.383517,0.896708,0.011743,0.091549
0.035930,0.398662,0.897586,0.012087,0.090327
0.040920,0.407560,0.897303,0.012435,0.090262
0.045910,0.413047,0.895857,0.012764,0.091379
0.050900,0.418052,0.893752,0.013538,0.092710
0.055890,0.420798,0.892176,0.014047,0.093777
0.060880,0.424750,0.890751,0.014351,0.094898
0.065870,0.426086,0.888423,0.015142,0.096436
0.070860,0.427295,0.886468,0.015459,0.098073
0.075850,0.429301,0.883956,0.016305,0.099739
0.080840,0.433073,0.880993,0.016770,0.102236
0.085830,0.435137,0.877431,0.018213,0.104356
0.090820,0.436757,0.873979,0.018679,0.107342
0.095810,0.438053,0.871340,0.019058,0.109602
0.100800,0.439742,0.867795,0.019741,0.112464
0.105790,0.441498,0.864102,0.020247,0.115651
0.110780,0.443116,0.861056,0.020755,0.118189
0.115770,0.444443,0.858574,0.021180,0.120245
0.120760,0.445775,0.855998,0.021945,0.122057
0.125750,0.446621,0.854434,0.022175,0.123391
0.130740,0.447602,0.852604,0.022644,0.124752
0.135730,0.448983,0.849964,0.023019,0.127017
0.140720,0.450413,0.847491,0.023524,0.128984
0.145710,0.452461,0.843833,0.023955,0.132212
0.150700,0.453743,0.841578,0.024669,0.133754
0.155690,0.455153,0.838904,0.025702,0.135394
0.160680,0.456024,0.837246,0.025912,0.136842
0.165670,0.457129,0.835120,0.026657,0.138223
0.170660,0.457886,0.833758,0.026853,0.139389
0.175650,0.459212,0.831435,0.026986,0.141579
0.180640,0.460606,0.828849,0.027445,0.143706
0.185630,0.461744,0.826880,0.027681,0.145439
0.190620,0.463078,0.824399,0.027923,0.147678
0.195610,0.464907,0.820992,0.028360,0.150648
0.200600,0.466466,0.818111,0.028479,0.153410
0.205590,0.467808,0.815667,0.028547,0.155785
0.210580,0.469282,0.813085,0.029256,0.157659
0.215570,0.470385,0.811161,0.029454,0.159385
0.220560,0.471795,0.808876,0.029627,0.161497
0.225550,0.472618,0.807593,0.030213,0.162194
0.230540,0.473424,0.806272,0.030354,0.163375
0.235530,0.474457,0.804606,0.030577,0.164818
0.240520,0.475742,0.802502,0.030754,0.166744
0.245510,0.477096,0.800195,0.031171,0.168634
0.250500,0.478131,0.798453,0.031642,0.169905
0.255490,0.479628,0.796067,0.031898,0.172035
0.260480,0.480993,0.793887,0.032066,0.174047
0.265470,0.482600,0.791292,0.032468,0.176240
0.270460,0.484162,0.788823,0.032595,0.178582
0.275450,0.485559,0.786735,0.032699,0.180567
0.280440,0.486702,0.784949,0.032871,0.182180
0.285430,0.487924,0.783083,0.032939,0.183978
0.290420,0.489186,0.781257,0.033029,0.185713
0.295410,0.490299,0.779737,0.033045,0.187218
0.300400,0.491275,0.778535,0.033094,0.188371
0.305390,0.492073,0.777432,0.033247,0.189321
0.310380,0.492985,0.776004,0.033474,0.190522
0.315370,0.493994,0.774443,0.033474,0.192083
0.320360,0.495211,0.772629,0.033543,0.193827
0.325350,0.496625,0.770483,0.033497,0.196020
0.330340,0.498275,0.767928,0.033421,0.198651
0.335330,0.499810,0.765866,0.033408,0.200726
0.340320,0.501266,0.763749,0.033472,0.202778
0.345310,0.502688,0.761612,0.033423,0.204965
0.350300,0.503806,0.759961,0.033345,0.206695
0.355290,0.504840,0.758459,0.033272,0.208269
0.360280,0.506244,0.756319,0.033311,0.210370
0.365270,0.507405,0.754564,0.033362,0.212074
0.370260,0.508264,0.753334,0.033328,0.213338
0.375250,0.509223,0.751978,0.033293,0.214729
0.380240,0.510219,0.750613,0.033226,0.216160
0.385230,0.511310,0.749093,0.033169,0.217738
0.390220,0.512442,0.747480,0.033169,0.219351
0.395210,0.513585,0.745932,0.033093,0.220975
0.400200,0.514576,0.744541,0.033027,0.222432
0.405190,0.515681,0.742990,0.032989,0.224021
0.410180,0.516913,0.741286,0.032951,0.225763
0.415170,0.518020,0.739730,0.032908,0.227363
0.420160,0.519247,0.738031,0.032836,0.229133
0.425150,0.521005,0.735607,0.032764,0.231630
0.430140,0.522822,0.733139,0.032713,0.234148
0.435130,0.524072,0.731409,0.032634,0.235957
0.440120,0.525067,0.730062,0.032572,0.237366
0.445110,0.526022,0.728748,0.032512,0.238740
0.450100,0.527030,0.727372,0.032454,0.240174
0.455090,0.528206,0.725763,0.032384,0.241853
0.460080,0.529195,0.724394,0.032324,0.243282
0.465070,0.530271,0.722894,0.032257,0.244849
0.470060,0.531479,0.721194,0.032188,0.246618
0.475050,0.532531,0.719753,0.032124,0.248122
0.480040,0.533504,0.718442,0.032087,0.249471
0.485030,0.534609,0.716952,0.032171,0.250877
0.490020,0.535529,0.715738,0.032142,0.252120
0.495010,0.536553,0.714436,0.032139,0.253425
