value,total_removed,ground_removed,cone_removed,unassigned_removed
32.000000,0.327711,0.913835,0.011755,0.074410
34.240002,0.379997,0.926979,0.005565,0.067456
36.480003,0.368503,0.921619,0.006623,0.071757
38.720005,0.372209,0.913228,0.007218,0.079554
40.960007,0.366486,0.912759,0.007112,0.080129
43.200008,0.368876,0.909876,0.008136,0.081987
45.440010,0.378424,0.904792,0.008691,0.086517
47.680012,0.370422,0.905120,0.008522,0.086358
49.920013,0.332683,0.906845,0.007840,0.085315
52.160015,0.342962,0.913952,0.006821,0.079227
54.400017,0.349453,0.904739,0.006896,0.088365
56.640018,0.348079,0.904769,0.007156,0.088075
58.880020,0.336484,0.901651,0.007697,0.090652
61.120022,0.332986,0.905815,0.009453,0.084733
63.360023,0.330379,0.904609,0.011259,0.084132
65.600021,0.330602,0.905273,0.011722,0.083006
67.840019,0.318475,0.904158,0.012127,0.083715
70.080017,0.325591,0.903058,0.012295,0.084646
72.320015,0.324269,0.902345,0.012231,0.085424
74.560013,0.322549,0.903302,0.012414,0.084284
76.800011,0.326980,0.902996,0.012082,0.084922
79.040009,0.319923,0.903121,0.011831,0.085047
81.280006,0.316703,0.903354,0.011776,0.084870
83.520004,0.314065,0.903923,0.011568,0.084509
85.760002,0.322325,0.904537,0.011542,0.083920
88.000000,0.330419,0.907898,0.011554,0.080547
90.239998,0.328975,0.901593,0.012235,0.086172
92.479996,0.335461,0.903003,0.011429,0.085568
94.719994,0.336118,0.905948,0.011267,0.082785
96.959991,0.337028,0.904251,0.011693,0.084056
99.199989,0.341497,0.898768,0.011566,0.089665
101.439987,0.341520,0.898886,0.011506,0.089608
103.679985,0.339239,0.901568,0.011200,0.087232
105.919983,0.344351,0.902830,0.011793,0.085376
108.159981,0.365775,0.907548,0.011267,0.081185
110.399979,0.366365,0.906770,0.011159,0.082070
112.639977,0.368871,0.908116,0.011126,0.080758
114.879974,0.373918,0.909309,0.011533,0.079158
117.119972,0.375161,0.906392,0.012040,0.081568
119.359970,0.374379,0.903862,0.013045,0.083093
121.599968,0.376439,0.905458,0.013780,0.080761
123.839966,0.378876,0.903847,0.013758,0.082395
126.079964,0.383195,0.898194,0.013533,0.088273
128.319962,0.390037,0.895885,0.013967,0.090148
130.559967,0.389618,0.901335,0.013884,0.084781
132.799973,0.393848,0.893414,0.014550,0.092035
135.039978,0.398175,0.890663,0.014595,0.094742
137.279984,0.402928,0.888709,0.014677,0.096614
139.519989,0.405173,0.891428,0.014428,0.094144
141.759995,0.405228,0.896212,0.013905,0.089882
144.000000,0.408764,0.894559,0.014006,0.091435
146.240005,0.412333,0.893854,0.014870,0.091276
148.480011,0.416132,0.892600,0.014302,0.093098
150.720016,0.424553,0.891092,0.014246,0.094662
152.960022,0.432754,0.890373,0.014346,0.095281
155.200027,0.434937,0.886358,0.015211,0.098430
157.440033,0.430801,0.880277,0.015859,0.103863
159.680038,0.423989,0.880831,0.015654,0.103515
161.920044,0.426887,0.879145,0.016574,0.104280
164.160049,0.432520,0.876577,0.017048,0.106375
166.400055,0.431597,0.875405,0.017533,0.107063
168.640060,0.428557,0.875828,0.016988,0.107184
170.880066,0.430441,0.876690,0.016954,0.106356
173.120071,0.432569,0.878555,0.017321,0.104124
175.360077,0.431668,0.878347,0.017141,0.104512
177.600082,0.433829,0.875358,0.017439,0.107203
179.840088,0.435115,0.874469,0.017374,0.108158
182.080093,0.440009,0.872094,0.017550,0.110356
184.320099,0.441404,0.869559,0.017102,0.113339
186.560104,0.439747,0.869340,0.016804,0.113856
188.800110,0.440595,0.868641,0.017214,0.114145
191.040115,0.446826,0.864886,0.017612,0.117502
193.280121,0.453555,0.864382,0.017650,0.117968
195.520126,0.447476,0.864331,0.017808,0.117861
197.760132,0.445656,0.864786,0.017847,0.117366
200.000137,0.444873,0.864638,0.018255,0.117107
202.240143,0.443546,0.862384,0.018656,0.118960
204.480148,0.442642,0.863272,0.018563,0.118164
206.720154,0.442200,0.863124,0.018575,0.118301
208.960159,0.441464,0.864084,0.018182,0.117734
211.200165,0.443214,0.863168,0.017374,0.119458
213.440170,0.443418,0.863164,0.017753,0.119083
215.680176,0.447939,0.863423,0.017420,0.119157
217.920181,0.445840,0.863327,0.017506,0.119166
220.160187,0.442925,0.866112,0.018054,0.115834
222.400192,0.445453,0.866672,0.018223,0.115105
224.640198,0.451645,0.864873,0.017669,0.117458
226.880203,0.451735,0.863220,0.017578,0.119201
229.120209,0.452685,0.863658,0.017808,0.118534
231.360214,0.455347,0.864679,0.018056,0.117265
233.600220,0.455107,0.864960,0.017771,0.117270
235.840225,0.452764,0.863560,0.017664,0.118776
238.080231,0.447592,0.862950,0.017804,0.119246
240.320236,0.442931,0.864588,0.017631,0.117781
242.560242,0.446413,0.864462,0.017797,0.117740
244.800247,0.445077,0.863652,0.018175,0.118172
247.040253,0.447267,0.861321,0.018633,0.120046
249.280258,0.443585,0.863084,0.018515,0.118401
251.520264,0.446396,0.863761,0.018387,0.117853
253.760269,0.450659,0.863203,0.017389,0.119409
