value,total_removed,ground_removed,cone_removed,unassigned_removed
0.001000,0.384523,0.894962,0.014318,0.090720
0.005990,0.383937,0.898011,0.014344,0.087646
0.010980,0.384185,0.897676,0.014270,0.088054
0.015970,0.384386,0.897181,0.014291,0.088528
0.020960,0.385107,0.895941,0.014477,0.089582
0.025950,0.383893,0.895856,0.014529,0.089614
0.030940,0.384798,0.894394,0.014508,0.091098
0.035930,0.385437,0.893375,0.014434,0.092190
0.040920,0.386502,0.891776,0.014337,0.093887
0.045910,0.386457,0.892614,0.014498,0.092888
0.050900,0.387615,0.890675,0.014451,0.094874
0.055890,0.388024,0.890127,0.014435,0.095438
0.060880,0.389197,0.889545,0.014607,0.095848
0.065870,0.391310,0.890867,0.014391,0.094742
0.070860,0.393201,0.890323,0.014097,0.095580
0.075850,0.395667,0.888941,0.014057,0.097003
0.080840,0.397985,0.888084,0.014159,0.097756
0.085830,0.400078,0.887262,0.014395,0.098343
0.090820,0.401490,0.887050,0.014652,0.098298
0.095810,0.403243,0.886564,0.014749,0.098688
0.100800,0.404379,0.886099,0.014659,0.099242
0.105790,0.405397,0.887085,0.014819,0.098095
0.110780,0.406158,0.887523,0.014618,0.097859
0.115770,0.407403,0.887605,0.014700,0.097695
0.120760,0.410274,0.887941,0.014588,0.097472
0.125750,0.411415,0.887372,0.014552,0.098075
0.130740,0.415604,0.887956,0.014544,0.097499
0.135730,0.416159,0.887616,0.014531,0.097853
0.140720,0.417035,0.887403,0.014600,0.097997
0.145710,0.425367,0.888546,0.014442,0.097012
0.150700,0.428921,0.890247,0.013973,0.095781
0.155690,0.429391,0.889929,0.013955,0.096117
0.160680,0.430438,0.890176,0.013952,0.095873
0.165670,0.430798,0.890355,0.013938,0.095707
0.170660,0.431406,0.890043,0.014000,0.095957
0.175650,0.431829,0.889839,0.013983,0.096178
0.180640,0.432579,0.889491,0.014165,0.096343
0.185630,0.434486,0.886220,0.014151,0.099629
0.190620,0.435712,0.884765,0.014206,0.101029
0.195610,0.436864,0.883791,0.014167,0.102042
0.200600,0.438221,0.883254,0.014120,0.102626
0.205590,0.438893,0.882894,0.014107,0.102999
0.210580,0.441013,0.879842,0.014089,0.106069
0.215570,0.443192,0.876475,0.014112,0.109413
0.220560,0.443704,0.876084,0.014099,0.109817
0.225550,0.448209,0.876658,0.013980,0.109362
0.230540,0.448402,0.876318,0.013975,0.109707
0.235530,0.448743,0.875839,0.013963,0.110197
0.240520,0.449105,0.875335,0.013954,0.110711
0.245510,0.457901,0.877612,0.013802,0.108586
0.250500,0.459515,0.875765,0.013772,0.110463
0.255490,0.459700,0.875450,0.013766,0.110784
0.260480,0.459720,0.875417,0.013766,0.110817
0.265470,0.459957,0.875013,0.013758,0.111229
0.270460,0.460400,0.874511,0.013746,0.111743
0.275450,0.460601,0.874087,0.013787,0.112127
0.280440,0.460818,0.873722,0.013777,0.112500
0.285430,0.460982,0.873372,0.013775,0.112853
0.290420,0.461066,0.873140,0.013772,0.113088
0.295410,0.461194,0.872920,0.013769,0.113311
0.300400,0.461223,0.872865,0.013769,0.113366
0.305390,0.463509,0.868693,0.013696,0.117611
0.310380,0.463634,0.868455,0.013693,0.117852
0.315370,0.463850,0.868208,0.013687,0.118105
0.320360,0.463874,0.868163,0.013687,0.118150
0.325350,0.464078,0.867783,0.013678,0.118539
0.330340,0.464162,0.867806,0.013676,0.118518
0.335330,0.464326,0.867527,0.013808,0.118666
0.340320,0.464434,0.867339,0.013806,0.118855
0.345310,0.467173,0.862476,0.013742,0.123782
0.350300,0.467305,0.862246,0.013737,0.124016
0.355290,0.467390,0.862172,0.013735,0.124094
0.360280,0.467410,0.862129,0.013735,0.124135
0.365270,0.467551,0.861879,0.013731,0.124391
0.370260,0.467691,0.861597,0.013727,0.124676
0.375250,0.467848,0.861314,0.013723,0.124964
0.380240,0.467904,0.861201,0.013721,0.125078
0.385230,0.468001,0.861032,0.013719,0.125250
0.390220,0.468081,0.860898,0.013717,0.125385
0.395210,0.467762,0.861577,0.013723,0.124699
0.400200,0.467730,0.861637,0.013724,0.124638
0.405190,0.467750,0.861605,0.013724,0.124671
0.410180,0.467794,0.861517,0.013723,0.124760
0.415170,0.467871,0.861388,0.013721,0.124891
0.420160,0.468007,0.861142,0.013718,0.125140
0.425150,0.468143,0.860925,0.013714,0.125360
0.430140,0.468220,0.860793,0.013712,0.125495
0.435130,0.468384,0.860501,0.013706,0.125793
0.440120,0.468476,0.860341,0.013704,0.125956
0.445110,0.466763,0.863852,0.013757,0.122391
0.450100,0.466727,0.863912,0.013759,0.122329
0.455090,0.466787,0.863791,0.013757,0.122452
0.460080,0.466807,0.863754,0.013756,0.122490
0.465070,0.466871,0.863638,0.013754,0.122609
0.470060,0.466983,0.863452,0.013751,0.122797
0.475050,0.467047,0.863342,0.013749,0.122909
0.480040,0.467539,0.862503,0.013733,0.123764
0.485030,0.467555,0.862477,0.013733,0.123791
0.490020,0.467656,0.862279,0.013731,0.123990
0.495010,0.467724,0.862162,0.013728,0.124109
