value,total_removed,ground_removed,ground_removed_total,cone_removed
0.001000,0.044855,-nan,0.045486,-nan
0.001998,0.090193,-nan,0.091615,-nan
0.002996,0.141845,-nan,0.144289,-nan
0.003994,0.193482,-nan,0.197096,-nan
0.004992,0.243844,-nan,0.248363,-nan
0.005990,0.288508,-nan,0.293783,-nan
0.006988,0.326182,-nan,0.332208,-nan
0.007986,0.359726,-nan,0.366477,-nan
0.008984,0.391627,-nan,0.399020,-nan
0.009982,0.423391,-nan,0.431451,-nan
0.010980,0.452965,-nan,0.461593,-nan
0.011978,0.479716,-nan,0.488951,-nan
0.012976,0.506682,-nan,0.516524,-nan
0.013974,0.531340,-nan,0.541739,-nan
0.014972,0.554725,-nan,0.565651,-nan
0.015970,0.576212,-nan,0.587671,-nan
0.016968,0.596849,-nan,0.608829,-nan
0.017966,0.613955,-nan,0.626355,-nan
0.018964,0.629883,-nan,0.642691,-nan
0.019962,0.645747,-nan,0.658949,-nan
0.020960,0.658431,-nan,0.671959,-nan
0.021958,0.671004,-nan,0.684855,-nan
0.022956,0.681862,-nan,0.696012,-nan
0.023954,0.692651,-nan,0.707075,-nan
0.024952,0.701840,-nan,0.716490,-nan
0.025950,0.711497,-nan,0.726352,-nan
0.026948,0.720184,-nan,0.735245,-nan
0.027946,0.727482,-nan,0.742665,-nan
0.028944,0.733502,-nan,0.748782,-nan
0.029942,0.738965,-nan,0.754357,-nan
0.030940,0.743576,-nan,0.759037,-nan
0.031938,0.747758,-nan,0.763203,-nan
0.032936,0.752000,-nan,0.767499,-nan
0.033934,0.756120,-nan,0.771605,-nan
0.034932,0.759049,-nan,0.774602,-nan
0.035930,0.761489,-nan,0.777100,-nan
0.036928,0.764081,-nan,0.779753,-nan
0.037926,0.766169,-nan,0.781812,-nan
0.038924,0.768341,-nan,0.783916,-nan
0.039922,0.770717,-nan,0.786243,-nan
0.040920,0.772710,-nan,0.788160,-nan
0.041918,0.774263,-nan,0.789689,-nan
0.042916,0.775574,-nan,0.791006,-nan
0.043914,0.776630,-nan,0.791938,-nan
0.044912,0.777834,-nan,0.792970,-nan
0.045910,0.778684,-nan,0.793744,-nan
0.046908,0.779544,-nan,0.794497,-nan
0.047906,0.780223,-nan,0.795132,-nan
0.048904,0.780635,-nan,0.795470,-nan
0.049902,0.781015,-nan,0.795807,-nan
0.050900,0.781428,-nan,0.796084,-nan
0.051898,0.781782,-nan,0.796321,-nan
0.052896,0.782206,-nan,0.796589,-nan
0.053894,0.782688,-nan,0.796878,-nan
0.054892,0.783100,-nan,0.797050,-nan
0.055890,0.783654,-nan,0.797360,-nan
0.056888,0.784170,-nan,0.797562,-nan
0.057886,0.784346,-nan,0.797713,-nan
0.058884,0.784459,-nan,0.797776,-nan
0.059882,0.784688,-nan,0.797840,-nan
0.060880,0.785037,-nan,0.797914,-nan
0.061878,0.785294,-nan,0.798010,-nan
0.062876,0.785385,-nan,0.798094,-nan
0.063874,0.785549,-nan,0.798253,-nan
0.064872,0.785723,-nan,0.798422,-nan
0.065870,0.785992,-nan,0.798579,-nan
0.066868,0.786227,-nan,0.798758,-nan
0.067866,0.786414,-nan,0.798895,-nan
0.068864,0.786585,-nan,0.798907,-nan
0.069862,0.786671,-nan,0.798907,-nan
0.070860,0.786712,-nan,0.798907,-nan
0.071858,0.786764,-nan,0.798907,-nan
0.072856,0.786814,-nan,0.798917,-nan
0.073854,0.786939,-nan,0.798917,-nan
0.074852,0.787012,-nan,0.798917,-nan
0.075850,0.787086,-nan,0.798917,-nan
0.076848,0.787169,-nan,0.798917,-nan
0.077846,0.787400,-nan,0.798917,-nan
0.078844,0.787596,-nan,0.798917,-nan
0.079842,0.787774,-nan,0.798917,-nan
0.080840,0.787883,-nan,0.798917,-nan
0.081838,0.787915,-nan,0.798917,-nan
0.082836,0.788033,-nan,0.798917,-nan
0.083834,0.788075,-nan,0.798917,-nan
0.084832,0.788150,-nan,0.798917,-nan
0.085830,0.788172,-nan,0.798917,-nan
0.086828,0.788214,-nan,0.798917,-nan
0.087826,0.788311,-nan,0.798917,-nan
0.088824,0.788461,-nan,0.798917,-nan
0.089822,0.788558,-nan,0.798917,-nan
0.090820,0.788579,-nan,0.798917,-nan
0.091818,0.788579,-nan,0.798917,-nan
0.092816,0.788579,-nan,0.798917,-nan
0.093814,0.788733,-nan,0.798917,-nan
0.094812,0.788763,-nan,0.798917,-nan
0.095810,0.788773,-nan,0.798917,-nan
0.096808,0.788783,-nan,0.798917,-nan
0.097806,0.788803,-nan,0.798917,-nan
0.098804,0.788834,-nan,0.798917,-nan
0.099802,0.788965,-nan,0.798917,-nan
0.100800,0.788995,-nan,0.798917,-nan
0.101798,0.788995,-nan,0.798917,-nan
0.102796,0.788995,-nan,0.798917,-nan
0.103794,0.788995,-nan,0.798917,-nan
0.104792,0.788995,-nan,0.798917,-nan
0.105790,0.788995,-nan,0.798917,-nan
0.106788,0.789005,-nan,0.798917,-nan
0.107786,0.789005,-nan,0.798917,-nan
0.108784,0.789005,-nan,0.798917,-nan
0.109782,0.789005,-nan,0.798917,-nan
0.110780,0.789025,-nan,0.798917,-nan
0.111778,0.789075,-nan,0.798917,-nan
0.112776,0.789145,-nan,0.798917,-nan
0.113774,0.789175,-nan,0.798917,-nan
0.114772,0.789175,-nan,0.798917,-nan
0.115770,0.789175,-nan,0.798917,-nan
0.116768,0.789175,-nan,0.798917,-nan
0.117766,0.789175,-nan,0.798917,-nan
0.118764,0.789175,-nan,0.798917,-nan
0.119762,0.789175,-nan,0.798917,-nan
0.120760,0.789206,-nan,0.798917,-nan
0.121758,0.789247,-nan,0.798917,-nan
0.122756,0.789399,-nan,0.798917,-nan
0.123754,0.789482,-nan,0.798917,-nan
0.124752,0.789664,-nan,0.798917,-nan
0.125750,0.789942,-nan,0.798917,-nan
0.126748,0.790186,-nan,0.798917,-nan
0.127746,0.790339,-nan,0.798917,-nan
0.128744,0.790339,-nan,0.798917,-nan
0.129742,0.790339,-nan,0.798917,-nan
0.130740,0.790349,-nan,0.798917,-nan
0.131738,0.790359,-nan,0.798917,-nan
0.132736,0.790495,-nan,0.798917,-nan
0.133734,0.790734,-nan,0.798917,-nan
0.134732,0.790815,-nan,0.798917,-nan
0.135730,0.790934,-nan,0.798917,-nan
0.136728,0.791027,-nan,0.798917,-nan
0.137726,0.791164,-nan,0.798917,-nan
0.138724,0.791225,-nan,0.798917,-nan
0.139722,0.791235,-nan,0.798917,-nan
0.140720,0.791256,-nan,0.798917,-nan
0.141718,0.791320,-nan,0.798917,-nan
0.142716,0.791446,-nan,0.798917,-nan
0.143714,0.791488,-nan,0.798917,-nan
0.144712,0.791508,-nan,0.798917,-nan
0.145710,0.791629,-nan,0.798917,-nan
0.146708,0.791629,-nan,0.798917,-nan
0.147706,0.791650,-nan,0.798917,-nan
0.148704,0.791650,-nan,0.798917,-nan
0.149702,0.791650,-nan,0.798917,-nan
0.150700,0.791650,-nan,0.798917,-nan
0.151698,0.791650,-nan,0.798917,-nan
0.152696,0.791650,-nan,0.798917,-nan
0.153694,0.791660,-nan,0.798917,-nan
0.154692,0.791660,-nan,0.798917,-nan
0.155690,0.791660,-nan,0.798917,-nan
0.156688,0.791660,-nan,0.798917,-nan
0.157686,0.791660,-nan,0.798917,-nan
