value,total_removed,ground_removed,ground_removed_total,cone_removed
0.001000,0.090741,0.680275,0.140470,0.027889
0.020990,0.394017,0.868226,0.778699,0.015621
0.040980,0.458195,0.870191,0.908410,0.014946
0.060970,0.486282,0.861360,0.954617,0.016650
0.080960,0.501404,0.849484,0.970974,0.017921
0.100950,0.516243,0.833394,0.980902,0.020610
0.120940,0.528057,0.819391,0.986524,0.021981
0.140930,0.535886,0.809353,0.988882,0.023249
0.160920,0.544681,0.797251,0.990099,0.024583
0.180910,0.554069,0.785225,0.991884,0.025692
0.200900,0.561999,0.774767,0.992693,0.026386
0.220890,0.569488,0.764964,0.993094,0.027148
0.240880,0.577367,0.755128,0.993833,0.027872
0.260870,0.585601,0.744638,0.993950,0.028316
0.280860,0.593945,0.734563,0.994363,0.028715
0.300850,0.599534,0.728324,0.995188,0.028635
0.320840,0.605499,0.721229,0.995243,0.028739
0.340830,0.611883,0.713819,0.995325,0.028535
0.360820,0.620175,0.704631,0.995605,0.028265
0.380810,0.627554,0.696685,0.995889,0.028006
0.400800,0.632649,0.691286,0.996159,0.027773
0.420790,0.639228,0.684485,0.996415,0.027561
0.440780,0.646889,0.676388,0.996424,0.027336
0.460770,0.653350,0.669819,0.996424,0.027090
0.480760,0.660070,0.663121,0.996424,0.026826
0.500750,0.665878,0.657480,0.996672,0.026594
0.520740,0.670127,0.653363,0.996800,0.026427
0.540730,0.675403,0.648393,0.996976,0.026251
0.560720,0.680249,0.643886,0.997114,0.026073
0.580710,0.685034,0.639496,0.997177,0.025890
0.600700,0.689754,0.635155,0.997233,0.025740
0.620690,0.693342,0.631930,0.997260,0.025651
0.640680,0.696950,0.628668,0.997260,0.025521
0.660670,0.701571,0.624568,0.997260,0.025357
0.680660,0.706577,0.620159,0.997260,0.025244
0.700650,0.710892,0.616377,0.997260,0.025074
0.720640,0.714200,0.613576,0.997334,0.024950
0.740630,0.717997,0.610438,0.997425,0.024881
0.760620,0.721612,0.607486,0.997425,0.024773
0.780610,0.724814,0.604941,0.997535,0.024667
0.800600,0.727740,0.602538,0.997599,0.024566
0.820590,0.730324,0.600378,0.997599,0.024479
0.840580,0.733165,0.598098,0.997599,0.024383
0.860570,0.735980,0.595850,0.997599,0.024290
0.880560,0.738274,0.593996,0.997599,0.024214
0.900550,0.740197,0.592458,0.997599,0.024150
0.920541,0.742142,0.590899,0.997599,0.024096
0.940531,0.743949,0.589470,0.997608,0.024035
0.960521,0.746616,0.587408,0.997608,0.023944
0.980511,0.749197,0.585397,0.997608,0.023857
1.000501,0.751668,0.583425,0.997608,0.023777
1.020491,0.753921,0.581660,0.997608,0.023704
1.040480,0.755687,0.580307,0.997608,0.023649
1.060470,0.757926,0.578603,0.997608,0.023571
1.080460,0.759873,0.577116,0.997608,0.023504
1.100450,0.761461,0.575882,0.997608,0.023452
1.120440,0.762958,0.574734,0.997626,0.023402
1.140430,0.764316,0.573708,0.997626,0.023358
1.160420,0.765715,0.572631,0.997626,0.023314
1.180410,0.767145,0.571519,0.997626,0.023269
1.200400,0.768817,0.570250,0.997635,0.023219
1.220390,0.770184,0.569213,0.997635,0.023179
1.240380,0.771770,0.568030,0.997645,0.023132
1.260370,0.773054,0.567068,0.997645,0.023093
1.280360,0.774262,0.566190,0.997681,0.023056
1.300350,0.775246,0.565462,0.997700,0.023026
1.320340,0.776337,0.564636,0.997700,0.022991
1.340330,0.777490,0.563766,0.997700,0.022956
1.360320,0.778981,0.562659,0.997700,0.022912
1.380310,0.780416,0.561607,0.997700,0.022869
1.400300,0.781796,0.560586,0.997700,0.022830
1.420290,0.783308,0.559501,0.997700,0.022780
1.440280,0.784600,0.558579,0.997700,0.022741
1.460270,0.785783,0.557747,0.997700,0.022706
1.480260,0.787484,0.556559,0.997700,0.022655
1.500250,0.789097,0.555376,0.997700,0.022606
1.520240,0.790278,0.554532,0.997700,0.022572
1.540230,0.791571,0.553646,0.997755,0.022539
1.560220,0.792491,0.553004,0.997755,0.022514
1.580210,0.793251,0.552472,0.997755,0.022492
1.600200,0.794337,0.551699,0.997755,0.022462
1.620190,0.795353,0.550971,0.997755,0.022432
1.640180,0.796325,0.550267,0.997755,0.022404
1.660169,0.797462,0.549486,0.997810,0.022371
1.680159,0.798547,0.548752,0.997874,0.022339
1.700149,0.799467,0.548140,0.997939,0.022313
1.720139,0.800407,0.547496,0.997977,0.022286
1.740129,0.801191,0.546938,0.997977,0.022264
1.760119,0.801854,0.546475,0.997977,0.022245
1.780109,0.803125,0.545604,0.997977,0.022204
1.800099,0.804085,0.544941,0.997977,0.022175
1.820089,0.804937,0.544335,0.997977,0.022152
1.840079,0.805656,0.543836,0.997977,0.022132
1.860069,0.806399,0.543319,0.997977,0.022112
1.880059,0.807081,0.542850,0.997977,0.022092
1.900049,0.807771,0.542380,0.997977,0.022072
1.920039,0.808607,0.541827,0.997977,0.022044
1.940029,0.809581,0.541184,0.997977,0.022014
1.960019,0.810734,0.540405,0.997977,0.021982
1.980009,0.811556,0.539854,0.997977,0.021957
1.999999,0.812739,0.539039,0.997977,0.021923
