value,total_removed,ground_removed,ground_removed_total,cone_removed
4.000000,0.974078,0.972981,0.991158,0.026407
5.032520,0.901483,0.971440,0.915974,0.027840
6.065041,0.971704,0.972020,0.987871,0.027082
7.097561,0.900328,0.971982,0.915503,0.027483
8.130081,0.926637,0.970176,0.939972,0.029070
9.162601,0.942095,0.971999,0.957881,0.027332
10.195122,0.951080,0.971350,0.966136,0.027902
11.227642,0.962276,0.971605,0.977786,0.027725
12.260162,0.948643,0.969459,0.963029,0.029762
13.292683,0.950849,0.967789,0.965218,0.030209
14.325203,0.965283,0.970853,0.979926,0.028367
15.357723,0.958292,0.969160,0.972172,0.030079
16.390244,0.964914,0.969207,0.979261,0.030039
17.422764,0.974625,0.970126,0.988843,0.029107
18.455284,0.964619,0.969326,0.978646,0.029920
19.487804,0.962561,0.968853,0.976284,0.030381
20.520325,0.980785,0.970216,0.995160,0.029030
21.552845,0.966678,0.969345,0.980590,0.029890
22.585365,0.965366,0.968828,0.978913,0.030406
23.617886,0.967302,0.969002,0.980869,0.029611
24.650406,0.966987,0.968936,0.980385,0.030298
25.682926,0.980315,0.969407,0.993859,0.029827
26.715446,0.950474,0.967921,0.963273,0.030766
27.747967,0.968886,0.968732,0.982079,0.030492
28.780487,0.978643,0.968926,0.991696,0.030302
29.813007,0.953747,0.967546,0.966098,0.031223
30.845528,0.970084,0.968682,0.983162,0.030559
31.878048,0.980600,0.968019,0.992864,0.031203
32.910568,0.962002,0.968286,0.974657,0.030942
33.943089,0.942916,0.966901,0.954403,0.031947
34.975609,0.967271,0.968555,0.980032,0.030673
36.008129,0.932341,0.967561,0.944379,0.031331
37.040649,0.978245,0.968190,0.990530,0.031036
38.073170,0.967113,0.967262,0.978609,0.031958
39.105690,0.924960,0.967214,0.936161,0.031799
40.138210,0.978372,0.967608,0.990154,0.031616
41.170731,0.951799,0.967141,0.963041,0.032085
42.203251,0.936577,0.967354,0.948095,0.031606
43.235771,0.959737,0.967610,0.971374,0.031367
44.268291,0.953164,0.967427,0.964544,0.031801
45.300812,0.932761,0.966894,0.943649,0.032095
46.333332,0.960358,0.967775,0.972036,0.031226
46.333332,0.960358,0.967775,0.972036,0.031226
47.365852,0.949181,0.966648,0.959516,0.032581
48.398373,0.933255,0.966550,0.943627,0.032676
49.430893,0.948771,0.967017,0.959569,0.032000
50.463413,0.951933,0.966698,0.962584,0.032526
51.495934,0.931721,0.966585,0.941897,0.032641
52.528454,0.933011,0.966075,0.942849,0.032949
53.560974,0.952372,0.967995,0.963894,0.031045
54.593494,0.945530,0.964855,0.954414,0.034362
55.626015,0.925533,0.967111,0.936138,0.031970
56.658535,0.944607,0.965389,0.953565,0.033652
57.691055,0.942453,0.966465,0.952785,0.032786
58.723576,0.928420,0.965398,0.937540,0.033827
59.756096,0.955802,0.966695,0.966418,0.032374
60.788616,0.914447,0.965585,0.923842,0.033637
61.821136,0.939074,0.966119,0.948817,0.033098
62.853657,0.941778,0.965598,0.951289,0.033479
63.886177,0.928014,0.966027,0.937551,0.033045
64.918701,0.939236,0.965312,0.948699,0.033909
65.951218,0.934890,0.965660,0.944510,0.033557
66.983734,0.930775,0.966106,0.941057,0.033027
68.016251,0.935442,0.965560,0.945282,0.033708
69.048767,0.929307,0.966899,0.939659,0.032174
70.081284,0.917480,0.964618,0.925840,0.034652
71.113800,0.927344,0.965220,0.936268,0.034010
72.146317,0.899354,0.964500,0.907412,0.034660
73.178833,0.907824,0.965710,0.916821,0.033337
74.211349,0.955889,0.965323,0.965620,0.033909
75.243866,0.955906,0.965038,0.965003,0.034211
76.276382,0.962092,0.965668,0.971866,0.033328
77.308899,0.957127,0.964921,0.966402,0.034331
78.341415,0.965567,0.965185,0.975033,0.034028
79.373932,0.954757,0.965159,0.964009,0.033902
80.406448,0.959191,0.964613,0.968229,0.034622
81.438965,0.964324,0.964848,0.973363,0.034380
82.471481,0.967006,0.965112,0.976273,0.034143
83.503998,0.949523,0.964532,0.958346,0.034508
84.536514,0.967143,0.965018,0.976403,0.034234
85.569031,0.973468,0.964919,0.982446,0.034312
86.601547,0.961337,0.964597,0.970153,0.034469
87.634064,0.963090,0.964451,0.971769,0.034796
88.666580,0.968165,0.965105,0.977313,0.034131
88.666664,0.968165,0.965105,0.977313,0.034131
89.699188,0.956436,0.964508,0.965155,0.034558
90.731712,0.965688,0.964526,0.974386,0.034707
91.764236,0.958404,0.964313,0.967086,0.034937
92.796761,0.976133,0.964295,0.984489,0.034935
93.829285,0.958581,0.964869,0.967634,0.034192
94.861809,0.960340,0.963971,0.968686,0.035280
95.894333,0.975122,0.964753,0.983884,0.034480
96.926857,0.967777,0.964984,0.976835,0.034085
97.959381,0.960905,0.964041,0.969277,0.035176
98.991905,0.976330,0.964446,0.984847,0.034813
100.024429,0.959428,0.963794,0.967597,0.035436
101.056953,0.969212,0.964686,0.977994,0.034528
102.089478,0.976514,0.964632,0.985188,0.034597
103.122002,0.959158,0.963983,0.967384,0.035259
104.154526,0.978571,0.964115,0.986762,0.035117
