value,total_removed,ground_removed,ground_removed_total,cone_removed
32.000000,0.981747,0.965152,0.990986,0.034096
34.016258,0.980423,0.964609,0.989108,0.034669
36.032516,0.982511,0.965083,0.991731,0.034151
38.048775,0.980673,0.965094,0.989825,0.034153
40.065033,0.980186,0.964857,0.989109,0.034374
42.081291,0.981949,0.965266,0.991333,0.033968
44.097549,0.983637,0.965403,0.993173,0.033845
46.113808,0.982712,0.965020,0.991833,0.034215
48.130066,0.983355,0.964966,0.992433,0.034294
50.146324,0.981710,0.964862,0.990675,0.034411
52.162582,0.982134,0.964739,0.990969,0.034509
54.178841,0.985693,0.964702,0.994535,0.034559
56.195099,0.981264,0.964683,0.989970,0.034550
58.211357,0.982274,0.964562,0.990920,0.034686
60.227615,0.983656,0.964422,0.992180,0.034809
62.243874,0.982155,0.964194,0.990441,0.035041
64.260132,0.983984,0.964510,0.992628,0.034733
66.276390,0.984136,0.965099,0.993366,0.034130
68.292648,0.982403,0.964383,0.990872,0.034877
70.308907,0.982814,0.964277,0.991178,0.034964
72.325165,0.983678,0.964823,0.992641,0.034420
74.341423,0.981604,0.964332,0.990009,0.034941
76.357681,0.983976,0.964257,0.992315,0.034991
78.373940,0.983490,0.964256,0.991851,0.035036
80.390198,0.981584,0.964101,0.989762,0.035146
82.406456,0.983963,0.964533,0.992633,0.034697
84.422714,0.981926,0.964436,0.990456,0.034805
86.438972,0.981657,0.964414,0.990181,0.034886
88.455231,0.984591,0.963928,0.992617,0.035302
90.471489,0.981785,0.964286,0.990159,0.034956
92.487747,0.982551,0.963872,0.990489,0.035357
94.504005,0.982656,0.963565,0.990285,0.035672
96.520264,0.982329,0.964247,0.990660,0.035008
98.536522,0.983391,0.964388,0.991882,0.034914
100.552780,0.984243,0.963343,0.991640,0.035910
102.569038,0.979933,0.963704,0.987671,0.035547
104.585297,0.980021,0.964298,0.988404,0.034942
106.601555,0.980460,0.964156,0.988723,0.035108
108.617813,0.979222,0.964206,0.987487,0.035100
110.634071,0.981573,0.964470,0.990152,0.034766
112.650330,0.981814,0.964364,0.990271,0.034854
114.666588,0.981054,0.965023,0.990227,0.034204
114.666664,0.981054,0.965023,0.990227,0.034204
116.682922,0.982930,0.964852,0.991945,0.034370
118.699181,0.980543,0.965640,0.990354,0.033587
120.715439,0.973839,0.964567,0.982717,0.034655
122.731697,0.967449,0.964164,0.976036,0.035061
124.747955,0.966551,0.964972,0.975934,0.034258
126.764214,0.966099,0.964644,0.975194,0.034580
128.780472,0.966477,0.964326,0.975233,0.034925
130.796738,0.966644,0.964580,0.975639,0.034657
