value,total_removed,ground_removed,cone_removed,unassigned_removed
0.001000,0.071750,0.716155,0.029677,0.254168
0.005990,0.185756,0.822429,0.020675,0.156897
0.010980,0.265404,0.858932,0.015787,0.125281
0.015970,0.316491,0.875116,0.013623,0.111261
0.020960,0.349054,0.879120,0.012841,0.108039
0.025950,0.373282,0.881649,0.012346,0.106005
0.030940,0.394225,0.882908,0.012014,0.105079
0.035930,0.411604,0.883834,0.011680,0.104486
0.040920,0.424681,0.883064,0.011859,0.105078
0.045910,0.436439,0.881385,0.012278,0.106337
0.050900,0.447865,0.879558,0.012781,0.107661
0.055890,0.454732,0.877270,0.013577,0.109153
0.060880,0.461084,0.875297,0.013805,0.110899
0.065870,0.465203,0.872516,0.014701,0.112784
0.070860,0.469078,0.869721,0.015006,0.115272
0.075850,0.474121,0.867389,0.015379,0.117232
0.080840,0.477855,0.863779,0.015781,0.120440
0.085830,0.483690,0.861722,0.016706,0.121572
0.090820,0.486622,0.858583,0.017846,0.123571
0.095810,0.489189,0.855225,0.018242,0.126533
0.100800,0.491545,0.851846,0.018945,0.129209
0.105790,0.493620,0.848950,0.019191,0.131859
0.110780,0.496702,0.844699,0.019917,0.135384
0.115770,0.499685,0.840509,0.020207,0.139283
0.120760,0.501695,0.837817,0.020720,0.141463
0.125750,0.503556,0.835634,0.021183,0.143184
0.130740,0.505637,0.832698,0.021742,0.145560
0.135730,0.507549,0.829875,0.022165,0.147960
0.140720,0.509878,0.826352,0.022353,0.151294
0.145710,0.512777,0.821957,0.022716,0.155327
0.150700,0.514586,0.819207,0.022963,0.157830
0.155690,0.516166,0.816914,0.023342,0.159744
0.160680,0.517528,0.814847,0.023729,0.161424
0.165670,0.518981,0.812714,0.024227,0.163059
0.170660,0.520640,0.810254,0.024954,0.164792
0.175650,0.522461,0.807557,0.025233,0.167210
0.180640,0.524345,0.804896,0.025651,0.169453
0.185630,0.526191,0.802109,0.025909,0.171982
0.190620,0.527882,0.799579,0.026143,0.174278
0.195610,0.529281,0.797476,0.026237,0.176287
0.200600,0.530414,0.795838,0.026342,0.177820
0.205590,0.531849,0.793741,0.026436,0.179823
0.210580,0.533883,0.790806,0.026708,0.182486
0.215570,0.535393,0.788657,0.026813,0.184531
0.220560,0.537269,0.786068,0.027238,0.186695
0.225550,0.539012,0.783666,0.027695,0.188639
0.230540,0.540213,0.781998,0.027851,0.190151
0.235530,0.541838,0.779797,0.028190,0.192013
0.240520,0.543725,0.777122,0.028327,0.194550
0.245510,0.546045,0.773854,0.028721,0.197425
0.250500,0.547622,0.771628,0.028840,0.199532
0.255490,0.549406,0.769156,0.029138,0.201706
0.260480,0.550854,0.767236,0.029269,0.203495
0.265470,0.552683,0.764763,0.029490,0.205747
0.270460,0.554419,0.762471,0.029519,0.208010
0.275450,0.556756,0.759343,0.029579,0.211077
0.280440,0.558591,0.756897,0.029719,0.213385
0.285430,0.560202,0.754888,0.029712,0.215400
0.290420,0.561672,0.753132,0.029692,0.217176
0.295410,0.563027,0.751540,0.029723,0.218737
0.300400,0.564369,0.750125,0.029725,0.220151
0.305390,0.565572,0.748649,0.029902,0.221450
0.310380,0.566901,0.746962,0.030075,0.222964
0.315370,0.568415,0.745047,0.030126,0.224827
0.320360,0.569878,0.743289,0.030178,0.226533
0.325350,0.571357,0.741486,0.030175,0.228339
0.330340,0.572918,0.739544,0.030151,0.230305
0.335330,0.574728,0.737483,0.030098,0.232418
0.340320,0.576718,0.735147,0.030162,0.234691
0.345310,0.579008,0.732407,0.030192,0.237402
0.350300,0.580773,0.730262,0.030098,0.239640
0.355290,0.582278,0.728461,0.030018,0.241521
0.360280,0.584154,0.726106,0.030083,0.243811
0.365270,0.586057,0.723769,0.030099,0.246132
0.370260,0.587486,0.722044,0.030026,0.247930
0.375250,0.588674,0.720647,0.029962,0.249390
0.380240,0.589846,0.719341,0.029901,0.250758
0.385230,0.591042,0.717984,0.029840,0.252177
0.390220,0.592127,0.716711,0.029786,0.253503
0.395210,0.593219,0.715506,0.029729,0.254765
0.400200,0.594320,0.714208,0.029673,0.256120
0.405190,0.595296,0.713049,0.029649,0.257303
0.410180,0.596521,0.711610,0.029587,0.258803
0.415170,0.597882,0.710038,0.029566,0.260396
0.420160,0.599705,0.707925,0.029490,0.262585
0.425150,0.602122,0.705141,0.029456,0.265404
0.430140,0.604268,0.702699,0.029410,0.267891
0.435130,0.605807,0.700976,0.029337,0.269686
0.440120,0.607103,0.699512,0.029281,0.271207
0.445110,0.608536,0.697890,0.029246,0.272864
0.450100,0.609680,0.696613,0.029193,0.274194
0.455090,0.610736,0.695439,0.029151,0.275410
0.460080,0.612038,0.694007,0.029095,0.276899
0.465070,0.613302,0.692593,0.029034,0.278372
0.470060,0.614625,0.691107,0.028977,0.279916
0.475050,0.615902,0.689690,0.028918,0.281392
0.480040,0.617183,0.688275,0.028876,0.282849
0.485030,0.618167,0.687185,0.028906,0.283908
0.490020,0.619364,0.685900,0.028871,0.285229
0.495010,0.620746,0.684417,0.028839,0.286744
