value,total_removed,ground_removed,cone_removed,unassigned_removed
0.001000,0.428875,0.859089,0.018926,0.121985
0.005990,0.428147,0.861737,0.018964,0.119299
0.010980,0.428291,0.861578,0.018902,0.119520
0.015970,0.428417,0.861184,0.018924,0.119892
0.020960,0.428687,0.860757,0.019030,0.120212
0.025950,0.426770,0.861418,0.019133,0.119450
0.030940,0.427506,0.860263,0.019096,0.120641
0.035930,0.428048,0.859299,0.019122,0.121579
0.040920,0.428687,0.858567,0.019182,0.122251
0.045910,0.428256,0.859821,0.019465,0.120713
0.050900,0.429099,0.858675,0.019432,0.121893
0.055890,0.429564,0.858082,0.019469,0.122449
0.060880,0.430428,0.858009,0.019621,0.122369
0.065870,0.432344,0.860362,0.019271,0.120367
0.070860,0.433079,0.860203,0.019121,0.120676
0.075850,0.434102,0.859671,0.019062,0.121266
0.080840,0.434805,0.859584,0.019122,0.121294
0.085830,0.435503,0.859615,0.019124,0.121262
0.090820,0.435956,0.859934,0.019049,0.121017
0.095810,0.436341,0.860543,0.019075,0.120383
0.100800,0.436737,0.860678,0.018984,0.120339
0.105790,0.437374,0.861792,0.019069,0.119139
0.110780,0.438660,0.862117,0.018919,0.118964
0.115770,0.439749,0.862576,0.018972,0.118452
0.120760,0.442673,0.862798,0.018822,0.118380
0.125750,0.443721,0.862518,0.018780,0.118703
0.130740,0.445993,0.863871,0.018703,0.117426
0.135730,0.446577,0.863539,0.018684,0.117777
0.140720,0.447183,0.863762,0.018686,0.117552
0.145710,0.455509,0.864895,0.018698,0.116407
0.150700,0.458081,0.866510,0.018375,0.115115
0.155690,0.458563,0.866185,0.018352,0.115463
0.160680,0.459609,0.866472,0.018342,0.115186
0.165670,0.460039,0.866519,0.018326,0.115155
0.170660,0.460678,0.866198,0.018424,0.115378
0.175650,0.461053,0.865977,0.018406,0.115617
0.180640,0.461795,0.865636,0.018646,0.115718
0.185630,0.463698,0.862499,0.018605,0.118896
0.190620,0.465072,0.860867,0.018639,0.120494
0.195610,0.466333,0.859808,0.018589,0.121604
0.200600,0.467758,0.859195,0.018533,0.122271
0.205590,0.468430,0.858884,0.018516,0.122600
0.210580,0.470573,0.856013,0.018485,0.125501
0.215570,0.472765,0.852789,0.018494,0.128717
0.220560,0.473277,0.852440,0.018528,0.129032
0.225550,0.478520,0.852984,0.018610,0.128406
0.230540,0.478716,0.852672,0.018602,0.128726
0.235530,0.479085,0.852196,0.018587,0.129218
0.240520,0.479483,0.851680,0.018573,0.129746
0.245510,0.489516,0.854146,0.018877,0.126976
0.250500,0.491147,0.852414,0.018833,0.128753
0.255490,0.491355,0.852080,0.018825,0.129095
0.260480,0.491383,0.852036,0.018824,0.129140
0.265470,0.491637,0.851626,0.018815,0.129559
0.270460,0.492080,0.851171,0.018798,0.130031
0.275450,0.492402,0.850574,0.018838,0.130588
0.280440,0.492634,0.850204,0.018826,0.130970
0.285430,0.492923,0.849673,0.018815,0.131512
0.290420,0.493055,0.849384,0.018808,0.131808
0.295410,0.493203,0.849145,0.018803,0.132052
0.300400,0.493251,0.849059,0.018802,0.132139
0.305390,0.495570,0.845173,0.018706,0.136121
0.310380,0.495694,0.844960,0.018703,0.136338
0.315370,0.495914,0.844733,0.018694,0.136573
0.320360,0.495938,0.844691,0.018693,0.136615
0.325350,0.496115,0.844386,0.018685,0.136929
0.330340,0.496199,0.844412,0.018682,0.136906
0.335330,0.496438,0.844030,0.018871,0.137099
0.340320,0.496570,0.843820,0.018868,0.137312
0.345310,0.499366,0.839554,0.018781,0.141665
0.350300,0.499490,0.839350,0.018775,0.141874
0.355290,0.499602,0.839241,0.018772,0.141987
0.360280,0.499667,0.839135,0.018770,0.142095
0.365270,0.499784,0.838943,0.018766,0.142291
0.370260,0.499904,0.838722,0.018762,0.142515
0.375250,0.500077,0.838444,0.018757,0.142800
0.380240,0.500077,0.838444,0.018757,0.142800
0.385230,0.500152,0.838321,0.018753,0.142925
0.390220,0.500265,0.838146,0.018750,0.143105
0.395210,0.499974,0.838670,0.018758,0.142572
0.400200,0.499942,0.838727,0.018759,0.142514
0.405190,0.499962,0.838697,0.018758,0.142545
0.410180,0.499970,0.838684,0.018758,0.142558
0.415170,0.500071,0.838527,0.018755,0.142718
0.420160,0.500219,0.838287,0.018750,0.142963
0.425150,0.500355,0.838082,0.018745,0.143173
0.430140,0.500452,0.837927,0.018742,0.143331
0.435130,0.500636,0.837630,0.018733,0.143637
0.440120,0.500728,0.837483,0.018730,0.143786
0.445110,0.498999,0.840702,0.018799,0.140498
0.450100,0.498974,0.840740,0.018801,0.140459
0.455090,0.499067,0.840578,0.018798,0.140624
0.460080,0.499091,0.840539,0.018797,0.140665
0.465070,0.499163,0.840420,0.018793,0.140788
0.470060,0.499283,0.840230,0.018788,0.140982
0.475050,0.499356,0.840114,0.018786,0.141100
0.480040,0.499872,0.839307,0.018768,0.141926
0.485030,0.499900,0.839264,0.018767,0.141969
0.490020,0.500032,0.839037,0.018763,0.142200
0.495010,0.500100,0.838929,0.018759,0.142312
