value,total_removed,ground_removed,ground_removed_total,cone_removed
4.000000,0.976172,0.973055,0.993381,0.026333
5.032520,0.906826,0.971657,0.921640,0.027629
6.065041,0.959453,0.971897,0.975532,0.027193
7.097561,0.898659,0.971891,0.913767,0.027575
8.130081,0.902603,0.969969,0.915687,0.029136
9.162601,0.915422,0.971632,0.930902,0.027541
10.195122,0.934513,0.971039,0.949257,0.028069
11.227642,0.944147,0.971849,0.959765,0.027755
12.260162,0.936861,0.968228,0.951194,0.030970
13.292683,0.935145,0.965695,0.950178,0.031631
14.325203,0.920095,0.970786,0.934167,0.028434
15.357723,0.928587,0.968310,0.942392,0.031206
16.390244,0.896476,0.967931,0.910171,0.031182
17.422764,0.915578,0.969611,0.928766,0.030043
18.455284,0.872493,0.968931,0.885327,0.030184
19.487804,0.910595,0.968357,0.924187,0.031367
20.520325,0.891004,0.970247,0.903683,0.028867
21.552845,0.905287,0.970023,0.919508,0.029723
22.585365,0.904675,0.969001,0.918552,0.030727
23.617886,0.898965,0.970357,0.913605,0.028043
24.650406,0.920725,0.969859,0.934912,0.029893
25.682926,0.919206,0.971283,0.933734,0.028468
26.715446,0.906102,0.968152,0.920042,0.030423
27.747967,0.921374,0.969955,0.935542,0.029796
28.780487,0.929589,0.971016,0.943897,0.028735
29.813007,0.910312,0.968235,0.924061,0.030478
30.845528,0.915691,0.969946,0.929725,0.029705
31.878048,0.935307,0.970309,0.949219,0.029442
32.910568,0.926316,0.969396,0.940264,0.030356
33.943089,0.897267,0.967428,0.910270,0.031426
34.975609,0.924704,0.970024,0.938695,0.029728
36.008129,0.898452,0.967781,0.911600,0.031157
37.040649,0.938387,0.970070,0.952079,0.029682
38.073170,0.926587,0.968767,0.939792,0.030984
39.105690,0.898614,0.967856,0.911794,0.031154
40.138210,0.937917,0.969416,0.951047,0.030335
41.170731,0.910017,0.968472,0.923150,0.031279
42.203251,0.899354,0.967711,0.912225,0.031365
43.235771,0.923999,0.969122,0.937174,0.029971
44.268291,0.915592,0.968197,0.928476,0.031555
45.300812,0.896211,0.967727,0.908816,0.031407
46.333332,0.924582,0.969460,0.938002,0.029688
46.333332,0.924582,0.969460,0.938002,0.029688
47.365852,0.925599,0.968684,0.938345,0.031067
48.398373,0.898391,0.968581,0.911471,0.031170
49.430893,0.910643,0.967896,0.922807,0.031298
50.463413,0.930358,0.969597,0.943873,0.030154
51.495934,0.898370,0.968343,0.910861,0.031408
52.528454,0.902426,0.968252,0.915109,0.030987
53.560974,0.915272,0.969349,0.928172,0.029866
54.593494,0.916661,0.968804,0.929689,0.030948
55.626015,0.902212,0.968207,0.914678,0.031030
56.658535,0.926396,0.969085,0.939348,0.030202
57.691055,0.910162,0.968426,0.922774,0.031325
58.723576,0.907622,0.968394,0.919924,0.031357
59.756096,0.923468,0.969063,0.936252,0.030253
60.788616,0.899442,0.967760,0.911163,0.031992
61.821136,0.912195,0.968764,0.924855,0.030987
62.853657,0.925354,0.968540,0.937711,0.030775
63.886177,0.901896,0.967410,0.913450,0.031938
64.918701,0.910812,0.968061,0.922671,0.031688
65.951218,0.904311,0.967217,0.915349,0.032534
66.983734,0.908393,0.968071,0.920636,0.031303
68.016251,0.911472,0.968378,0.923502,0.031373
69.048767,0.911150,0.967406,0.922729,0.031995
70.081284,0.905330,0.967268,0.916034,0.032482
71.113800,0.914946,0.967852,0.926685,0.031900
72.146317,0.909411,0.967947,0.921180,0.031476
73.178833,0.910382,0.967337,0.921374,0.032093
74.211349,0.909003,0.967734,0.920551,0.032016
75.243866,0.916472,0.968298,0.928202,0.031452
76.276382,0.926835,0.967734,0.938483,0.031713
77.308899,0.920504,0.967594,0.931989,0.032133
78.341415,0.936552,0.967234,0.947894,0.032516
79.373932,0.914948,0.967535,0.926155,0.031911
80.406448,0.923196,0.966981,0.934168,0.032748
81.438965,0.930561,0.967419,0.941812,0.032308
82.471481,0.936988,0.966934,0.947765,0.032794
83.503998,0.910971,0.967395,0.922175,0.032094
84.536514,0.925590,0.966239,0.935746,0.033489
85.569031,0.936359,0.967061,0.947325,0.032689
86.601547,0.914162,0.966314,0.924402,0.033170
87.634064,0.915783,0.966870,0.926451,0.032881
88.666580,0.926971,0.967305,0.937791,0.032421
88.666664,0.926971,0.967305,0.937791,0.032421
89.699188,0.910099,0.966096,0.920115,0.033414
90.731712,0.931672,0.966960,0.942551,0.032791
91.764236,0.898387,0.965850,0.908118,0.033899
92.796761,0.944655,0.966940,0.955391,0.032788
93.829285,0.904400,0.966809,0.914983,0.032713
94.861809,0.924256,0.966616,0.934816,0.033112
95.894333,0.935349,0.966675,0.945911,0.033074
96.926857,0.921454,0.966922,0.932080,0.032598
97.959381,0.901052,0.966623,0.911402,0.033104
98.991905,0.942867,0.966739,0.953193,0.032989
100.024429,0.911178,0.966615,0.921368,0.033129
101.056953,0.936548,0.967194,0.947318,0.032534
102.089478,0.937495,0.966347,0.947434,0.033379
103.122002,0.913215,0.966796,0.923599,0.032929
104.154526,0.945847,0.966541,0.956243,0.033184
105.187050,0.930920,0.966857,0.941454,0.032870
106.219574,0.945233,0.966780,0.955866,0.032945
107.252098,0.928851,0.966755,0.939216,0.032972
108.284622,0.938605,0.966523,0.948968,0.033200
109.317146,0.937969,0.966763,0.948412,0.032964
110.349670,0.933480,0.966616,0.943940,0.033108
111.382195,0.931380,0.966421,0.941572,0.033306
112.414719,0.935677,0.966564,0.945780,0.033163
113.447243,0.928796,0.966019,0.938680,0.033705
114.479767,0.923104,0.966379,0.932965,0.033348
115.512291,0.944216,0.965754,0.953735,0.033970
116.544815,0.920564,0.966084,0.930158,0.033506
117.577339,0.943885,0.965416,0.953080,0.034309
118.609863,0.935863,0.965289,0.944939,0.034439
119.642387,0.920850,0.964995,0.929766,0.034558
120.674911,0.920696,0.965236,0.929573,0.034489
121.707436,0.941288,0.965717,0.950701,0.034007
122.739960,0.945053,0.965410,0.954313,0.034317
123.772484,0.924971,0.965704,0.934776,0.033878
124.805008,0.941889,0.965301,0.951018,0.034424
125.837532,0.933692,0.965727,0.943236,0.034000
126.870056,0.932960,0.965647,0.942508,0.033940
127.902580,0.941077,0.965392,0.950379,0.034334
128.935104,0.935751,0.965927,0.945115,0.033797
129.967621,0.937527,0.965262,0.946804,0.034321
131.000000,0.944179,0.966092,0.953939,0.033639
132.032516,0.927385,0.965754,0.936603,0.033837
133.065033,0.903244,0.965231,0.912183,0.034371
134.097549,0.940791,0.965800,0.950094,0.033928
135.130066,0.933811,0.965893,0.943417,0.033714
136.162582,0.915120,0.964580,0.923513,0.035013
137.195099,0.926557,0.965439,0.935768,0.034300
138.227615,0.935453,0.965541,0.944494,0.034192
139.260132,0.917414,0.965080,0.926256,0.034523
140.292648,0.925252,0.964839,0.933794,0.034765
141.325165,0.938285,0.964781,0.946842,0.034949
142.357681,0.907438,0.964169,0.915359,0.035442
143.390198,0.920940,0.964716,0.929504,0.034883
144.422714,0.905328,0.964770,0.913863,0.034982
145.455231,0.898826,0.964957,0.907422,0.034594
146.487747,0.939181,0.964189,0.947462,0.035341
147.520264,0.929812,0.965245,0.938795,0.034313
148.552780,0.953150,0.964936,0.961977,0.034783
149.585297,0.942195,0.964934,0.950865,0.034622
150.617813,0.929416,0.964485,0.937915,0.035035
151.650330,0.949961,0.965093,0.958753,0.034655
152.682846,0.945031,0.964897,0.953861,0.034633
153.715363,0.926168,0.964649,0.934768,0.034948
154.747879,0.941419,0.964890,0.950240,0.034638
155.780396,0.938818,0.964296,0.947039,0.035298
156.812912,0.922641,0.963580,0.930756,0.035938
157.845428,0.946567,0.964808,0.955281,0.034786
158.877945,0.936499,0.964634,0.945167,0.034889
159.910461,0.931390,0.963606,0.939338,0.035985
160.942978,0.945711,0.964598,0.954263,0.034931
161.975494,0.944725,0.964492,0.953210,0.035249
163.008011,0.926170,0.964258,0.934572,0.035264
164.040527,0.944935,0.964665,0.953555,0.035084
165.073044,0.929415,0.963770,0.937394,0.035723
166.105560,0.920501,0.964769,0.929165,0.034790
167.138077,0.936486,0.964106,0.944590,0.035410
168.170593,0.933156,0.964815,0.941889,0.034746
169.203110,0.933684,0.964245,0.941932,0.035276
170.235626,0.925365,0.964732,0.933968,0.034827
171.268143,0.944301,0.964173,0.952651,0.035551
172.300659,0.924023,0.963726,0.932067,0.035831
173.333176,0.922009,0.964383,0.930437,0.035144
173.333328,0.922009,0.964383,0.930437,0.035144
174.365845,0.934310,0.964122,0.942518,0.035623
175.398361,0.922576,0.963598,0.930591,0.035921
176.430878,0.930208,0.964367,0.938663,0.035189
177.463394,0.939746,0.964002,0.947921,0.035731
178.495911,0.912284,0.963321,0.919929,0.036208
179.528427,0.939634,0.964372,0.947991,0.035152
180.560944,0.938457,0.963781,0.946441,0.035967
181.593460,0.928361,0.963675,0.936357,0.036043
182.625977,0.938245,0.964707,0.946931,0.034843
183.658493,0.919253,0.964080,0.927494,0.035448
184.691010,0.927379,0.963678,0.935367,0.036071
185.723526,0.927299,0.964453,0.935685,0.035078
186.756042,0.921627,0.963837,0.929598,0.035702
187.788559,0.928943,0.963400,0.936710,0.036336
188.821075,0.923337,0.964512,0.931878,0.035007
189.853592,0.929420,0.963902,0.937600,0.035620
190.886108,0.927881,0.963748,0.935965,0.035993
191.918625,0.920921,0.964208,0.929135,0.035294
192.951141,0.930959,0.963689,0.938958,0.035822
