value,total_removed,ground_removed,ground_removed_total,cone_removed
0.001000,0.914650,0.978714,0.936210,0.455172
0.003079,0.914650,0.978714,0.936210,0.455172
0.005158,0.914650,0.978714,0.936210,0.455172
0.007237,0.914650,0.978714,0.936210,0.455172
0.009317,0.914650,0.978714,0.936210,0.455172
0.011396,0.915859,0.978736,0.937465,0.455172
0.013475,0.916362,0.978758,0.937992,0.454984
0.015554,0.916083,0.978852,0.937796,0.452530
0.017633,0.915725,0.978839,0.937421,0.452530
0.019712,0.915389,0.978894,0.937122,0.451346
0.021792,0.915883,0.978938,0.937671,0.450790
0.023871,0.915533,0.978964,0.937341,0.449132
0.025950,0.913914,0.979146,0.935857,0.444682
0.028029,0.913927,0.979238,0.935956,0.443935
0.030108,0.913821,0.979353,0.935956,0.440788
0.032187,0.914107,0.979397,0.936286,0.438100
0.034267,0.914107,0.979397,0.936286,0.438100
0.036346,0.914107,0.979397,0.936286,0.438100
0.038425,0.914107,0.979397,0.936286,0.438100
0.040504,0.913321,0.979497,0.935588,0.435232
0.042583,0.913321,0.979497,0.935588,0.435232
0.042583,0.913321,0.979497,0.935588,0.435232
0.044662,0.912754,0.979519,0.935030,0.434349
0.046742,0.912754,0.979519,0.935030,0.434349
0.048821,0.912246,0.979620,0.934604,0.429833
0.050900,0.910596,0.979649,0.932944,0.428507
0.052979,0.908388,0.979867,0.930890,0.422951
0.055058,0.910198,0.979954,0.932806,0.422014
0.057137,0.909749,0.980049,0.932438,0.422014
0.059217,0.909749,0.980049,0.932438,0.422014
0.061296,0.906596,0.980094,0.929275,0.420078
0.063375,0.906596,0.980094,0.929275,0.420078
0.065454,0.906596,0.980094,0.929275,0.420078
0.067533,0.904915,0.980115,0.927611,0.420078
0.069612,0.903251,0.980286,0.926063,0.415389
0.071692,0.903251,0.980286,0.926063,0.415389
0.073771,0.903251,0.980286,0.926063,0.415389
0.075850,0.903251,0.980286,0.926063,0.415389
0.077929,0.903251,0.980286,0.926063,0.415389
0.080008,0.903251,0.980286,0.926063,0.415389
0.082087,0.903251,0.980286,0.926063,0.415389
0.084167,0.903251,0.980286,0.926063,0.415389
0.084167,0.903251,0.980286,0.926063,0.415389
