value,total_removed,ground_removed,ground_removed_total,cone_removed
0.001000,0.422748,0.856310,0.823426,0.017400
0.050990,0.428466,0.860945,0.838933,0.017009
0.100980,0.439406,0.865321,0.864771,0.017075
0.150970,0.460137,0.862705,0.903177,0.017485
0.200960,0.493401,0.846935,0.952346,0.020097
0.250950,0.505440,0.841281,0.969117,0.020262
0.300940,0.512942,0.836833,0.978554,0.020552
0.350930,0.515762,0.833883,0.980554,0.020557
0.400920,0.517510,0.831974,0.981615,0.020591
0.450910,0.519664,0.829291,0.982464,0.020499
0.500900,0.521657,0.826279,0.982630,0.020427
0.550890,0.522683,0.824703,0.982630,0.020384
0.600880,0.524688,0.821648,0.982720,0.020314
0.650870,0.526379,0.819090,0.982748,0.020256
0.700860,0.528051,0.816520,0.982748,0.020197
0.750850,0.529837,0.813797,0.982792,0.020137
0.800840,0.530583,0.812644,0.982748,0.020111
0.850830,0.531502,0.811211,0.982748,0.020078
0.900820,0.532549,0.809615,0.982748,0.020045
0.950810,0.532772,0.809264,0.982748,0.020032
1.000800,0.533825,0.807679,0.982757,0.019996
1.050790,0.534815,0.806188,0.982757,0.019965
1.100780,0.535188,0.805645,0.982757,0.019950
1.150770,0.535599,0.805012,0.982757,0.019933
1.200760,0.536087,0.804307,0.982757,0.019918
1.250750,0.536608,0.803520,0.982757,0.019895
1.300740,0.536928,0.803032,0.982757,0.019883
1.350730,0.537553,0.802054,0.982757,0.019861
1.400720,0.537938,0.801482,0.982811,0.019847
1.450711,0.538653,0.800462,0.982811,0.019818
1.500701,0.538669,0.800435,0.982811,0.019818
1.550691,0.539096,0.799794,0.982811,0.019811
1.600681,0.539474,0.799254,0.982811,0.019798
1.650671,0.540120,0.798296,0.982811,0.019777
1.700661,0.540730,0.797392,0.982811,0.019759
1.750651,0.541198,0.796695,0.982811,0.019744
1.800641,0.541562,0.796138,0.982811,0.019730
1.850631,0.542129,0.795300,0.982811,0.019711
1.900621,0.542338,0.794981,0.982811,0.019704
1.950611,0.542764,0.794386,0.982811,0.019692
2.000601,0.542799,0.794345,0.982811,0.019690
2.050591,0.542948,0.794129,0.982811,0.019686
2.100581,0.543344,0.793572,0.982811,0.019673
2.150571,0.543416,0.793488,0.982811,0.019671
2.200561,0.543395,0.793505,0.982811,0.019671
2.250551,0.543970,0.792666,0.982811,0.019650
2.300541,0.544356,0.792120,0.982811,0.019639
2.350531,0.544455,0.791946,0.982811,0.019636
2.400521,0.544423,0.791986,0.982811,0.019637
2.450511,0.544988,0.791189,0.982811,0.019620
2.500500,0.545483,0.790468,0.982811,0.019602
2.550490,0.545712,0.790127,0.982811,0.019589
2.600480,0.546067,0.789604,0.982811,0.019576
2.650470,0.545769,0.790000,0.982757,0.019585
2.700460,0.546127,0.789459,0.982757,0.019572
2.750450,0.546432,0.789048,0.982757,0.019563
2.800440,0.546696,0.788678,0.982757,0.019555
2.850430,0.547111,0.788076,0.982757,0.019541
2.900420,0.547126,0.788052,0.982757,0.019540
2.950410,0.547360,0.787712,0.982757,0.019533
3.000400,0.547649,0.787303,0.982757,0.019520
3.050390,0.548079,0.786691,0.982757,0.019503
3.100380,0.547854,0.787012,0.982757,0.019510
3.150370,0.548375,0.786286,0.982757,0.019489
3.200360,0.548708,0.785825,0.982757,0.019476
3.250350,0.548818,0.785676,0.982757,0.019469
3.300339,0.549428,0.784834,0.982757,0.019444
3.350329,0.549720,0.784428,0.982757,0.019434
3.400319,0.549422,0.784847,0.982757,0.019441
3.450309,0.549644,0.784531,0.982757,0.019429
3.500299,0.550115,0.783898,0.982757,0.019413
3.550289,0.550183,0.783817,0.982757,0.019408
3.600279,0.550424,0.783478,0.982757,0.019399
3.650269,0.550638,0.783170,0.982757,0.019393
3.700259,0.550819,0.782906,0.982757,0.019388
3.750249,0.551317,0.782198,0.982757,0.019372
3.800239,0.551910,0.781332,0.982757,0.019353
3.850229,0.552079,0.781090,0.982757,0.019349
3.900219,0.552165,0.780960,0.982757,0.019347
3.950209,0.552594,0.780373,0.982757,0.019332
4.000199,0.552841,0.780039,0.982757,0.019324
4.050189,0.553341,0.779332,0.982757,0.019307
4.100179,0.553510,0.779095,0.982757,0.019301
4.150169,0.553827,0.778654,0.982757,0.019292
4.200160,0.554336,0.777924,0.982757,0.019274
4.250150,0.554219,0.778087,0.982757,0.019278
4.300140,0.554658,0.777483,0.982757,0.019265
4.350130,0.554928,0.777095,0.982757,0.019256
4.400120,0.554964,0.777043,0.982757,0.019255
4.450110,0.555100,0.776858,0.982757,0.019251
4.500101,0.555393,0.776440,0.982757,0.019240
4.550091,0.555724,0.775964,0.982757,0.019231
4.600081,0.555512,0.776255,0.982757,0.019237
4.650071,0.555894,0.775722,0.982757,0.019226
4.700061,0.556352,0.775066,0.982757,0.019212
4.750051,0.557033,0.774140,0.982811,0.019190
4.800042,0.557686,0.773237,0.982811,0.019167
4.850032,0.557857,0.773017,0.982811,0.019163
4.900022,0.557852,0.773023,0.982811,0.019163
4.950012,0.558559,0.772024,0.982811,0.019142
