value,total_removed,ground_removed,ground_removed_total,cone_removed
32.000000,0.370987,0.875901,0.741630,0.013914
34.240002,0.390485,0.881540,0.784163,0.012059
36.480003,0.379640,0.888590,0.767558,0.012068
38.720005,0.380374,0.892938,0.770668,0.012102
40.960007,0.373309,0.898035,0.760896,0.012303
43.200008,0.374582,0.900838,0.764895,0.012744
45.440010,0.377653,0.899132,0.770330,0.012720
47.680012,0.379015,0.901623,0.775418,0.013000
49.920013,0.377577,0.902405,0.772497,0.013353
52.160015,0.383285,0.902349,0.783725,0.013346
54.400017,0.398434,0.900604,0.813491,0.013028
56.640018,0.404149,0.897512,0.822675,0.012976
58.880020,0.409486,0.894604,0.831060,0.013369
61.120022,0.420440,0.891502,0.850868,0.015275
63.360023,0.429749,0.885596,0.865150,0.016257
65.600021,0.437315,0.882734,0.877541,0.016542
67.840019,0.447989,0.877195,0.893733,0.016381
70.080017,0.459829,0.870863,0.911297,0.016384
72.320015,0.469371,0.869016,0.928515,0.016397
74.560013,0.479541,0.867650,0.947918,0.016807
76.800011,0.492213,0.865265,0.970518,0.017126
79.040009,0.507251,0.854930,0.988897,0.017644
81.280006,0.507515,0.854404,0.988897,0.018184
83.520004,0.508653,0.852713,0.989166,0.018344
85.760002,0.507605,0.854584,0.989281,0.018823
88.000000,0.510786,0.849994,0.990020,0.019327
90.239998,0.512827,0.848065,0.991775,0.019838
92.479996,0.515368,0.844242,0.992201,0.020310
94.719994,0.515733,0.843061,0.991565,0.020551
96.959991,0.516341,0.841879,0.991300,0.020204
99.199989,0.518253,0.838788,0.991339,0.020036
101.439987,0.517867,0.839262,0.991139,0.020007
103.679985,0.517513,0.840032,0.991352,0.019877
105.919983,0.517547,0.840523,0.992029,0.019954
108.159981,0.516713,0.841580,0.991676,0.020114
110.399979,0.517251,0.841779,0.992908,0.020006
112.639977,0.517272,0.841004,0.992013,0.020128
114.879974,0.516357,0.842380,0.991929,0.020259
117.119972,0.511668,0.845596,0.986726,0.019946
119.359970,0.512912,0.841444,0.984218,0.019593
121.599968,0.512123,0.842119,0.983494,0.019473
123.839966,0.509183,0.843112,0.978980,0.020131
126.079964,0.506570,0.844029,0.974800,0.020401
128.319962,0.504001,0.845913,0.971751,0.020072
130.559967,0.504351,0.842256,0.968034,0.020427
132.799973,0.503184,0.842999,0.966908,0.020928
135.039978,0.505658,0.843859,0.972987,0.020968
137.279984,0.507991,0.841055,0.974262,0.020535
139.519989,0.506699,0.840037,0.970517,0.019919
141.759995,0.506196,0.838713,0.967968,0.019644
144.000000,0.502863,0.842623,0.965908,0.020304
146.240005,0.498269,0.844911,0.959408,0.019963
148.480011,0.501024,0.844276,0.963993,0.019952
150.720016,0.504872,0.841512,0.968273,0.020137
152.960022,0.503338,0.841498,0.965287,0.019889
155.200027,0.503598,0.840791,0.965299,0.019650
157.440033,0.497503,0.841775,0.954681,0.019937
159.680038,0.495163,0.842226,0.950569,0.019488
161.920044,0.492998,0.844637,0.949170,0.019216
164.160049,0.489646,0.846719,0.944478,0.017598
166.400055,0.479482,0.853506,0.931433,0.016086
168.640060,0.468295,0.860519,0.915809,0.015885
170.880066,0.462691,0.865531,0.909433,0.016062
173.120071,0.448015,0.870785,0.884219,0.014700
175.360077,0.443637,0.869249,0.873964,0.014166
177.600082,0.445405,0.867629,0.876798,0.014721
179.840088,0.452188,0.868432,0.891780,0.015838
182.080093,0.458048,0.859762,0.896040,0.016463
184.320099,0.470081,0.857873,0.918134,0.017729
186.560104,0.474549,0.855213,0.924755,0.018053
188.800110,0.484086,0.850546,0.938612,0.018913
191.040115,0.489702,0.849431,0.948347,0.020039
193.280121,0.495528,0.847507,0.957693,0.020492
195.520126,0.500922,0.848315,0.968988,0.020527
197.760132,0.501217,0.849833,0.971319,0.019458
200.000137,0.499975,0.848514,0.967313,0.019553
202.240143,0.498094,0.849243,0.964269,0.019170
204.480148,0.501313,0.844352,0.964647,0.019666
206.720154,0.497630,0.845598,0.958440,0.019355
208.960159,0.496700,0.844565,0.955298,0.018930
211.200165,0.495528,0.842845,0.951646,0.019372
213.440170,0.496529,0.843525,0.954686,0.019044
215.680176,0.503321,0.841865,0.966054,0.020052
217.920181,0.502744,0.841769,0.964864,0.020319
220.160187,0.504518,0.842235,0.968755,0.020405
222.400192,0.503918,0.843333,0.969190,0.020472
224.640198,0.506746,0.842280,0.973365,0.020494
226.880203,0.507070,0.843541,0.975436,0.021048
229.120209,0.509797,0.844205,0.981494,0.021007
231.360214,0.512467,0.842634,0.984872,0.020872
233.600220,0.512319,0.842491,0.984441,0.020411
235.840225,0.512547,0.844177,0.986856,0.020699
238.080231,0.513384,0.843359,0.987499,0.020746
240.320236,0.513014,0.843563,0.987016,0.020356
242.560242,0.512582,0.843810,0.986481,0.020293
244.800247,0.513149,0.843295,0.986985,0.020161
247.040253,0.516425,0.842830,0.992619,0.020296
249.280258,0.514096,0.845285,0.991049,0.020931
251.520264,0.514735,0.844127,0.990878,0.020821
253.760269,0.513391,0.843814,0.987974,0.020797
