value,total_removed,ground_removed,cone_removed,unassigned_removed
0.000100,0.496105,0.846397,0.018820,0.134783
0.001099,0.494505,0.848598,0.018958,0.132444
0.002098,0.495720,0.848915,0.019011,0.132074
0.003097,0.495247,0.848354,0.018836,0.132810
0.004096,0.498141,0.851784,0.018451,0.129765
0.005095,0.490652,0.852298,0.018844,0.128859
0.006094,0.486339,0.853255,0.019002,0.127743
0.007093,0.481646,0.854759,0.019089,0.126152
0.008092,0.478852,0.855929,0.018818,0.125253
0.009091,0.469437,0.858080,0.019176,0.122744
0.010090,0.462937,0.859474,0.019631,0.120896
0.011089,0.457268,0.861714,0.019937,0.118350
0.012088,0.454661,0.863784,0.020104,0.116113
0.013087,0.451849,0.864894,0.020027,0.115079
0.014086,0.448368,0.865496,0.019626,0.114878
0.015085,0.445622,0.866250,0.019674,0.114075
0.016084,0.444729,0.866332,0.019607,0.114061
0.017083,0.442166,0.867492,0.019438,0.113070
0.018082,0.441028,0.867866,0.019495,0.112639
0.019081,0.439865,0.868857,0.019429,0.111714
0.020080,0.438760,0.869317,0.019319,0.111364
0.021079,0.437912,0.870261,0.019416,0.110323
0.022078,0.437043,0.869629,0.019523,0.110848
0.023077,0.435314,0.871288,0.019581,0.109131
0.024076,0.435081,0.871084,0.019726,0.109190
0.025075,0.434240,0.871314,0.019774,0.108911
0.026074,0.433492,0.870517,0.019517,0.109965
0.027073,0.433633,0.869951,0.019316,0.110733
0.028072,0.434233,0.868654,0.019297,0.112049
0.029071,0.432877,0.869572,0.019296,0.111131
0.030070,0.432853,0.869599,0.019337,0.111064
0.031069,0.431930,0.869712,0.019373,0.110914
0.032068,0.428751,0.871101,0.019435,0.109464
0.033067,0.428422,0.871152,0.019463,0.109386
0.034066,0.427704,0.871734,0.019510,0.108757
0.035065,0.426392,0.872353,0.019572,0.108075
0.036064,0.426506,0.872067,0.019568,0.108365
0.037063,0.426424,0.872104,0.019572,0.108324
0.038062,0.426375,0.872086,0.019575,0.108339
0.039061,0.425900,0.872466,0.019653,0.107881
0.040060,0.425904,0.872414,0.019758,0.107828
0.041059,0.425296,0.872588,0.019788,0.107624
0.042058,0.424835,0.873016,0.019686,0.107298
0.043057,0.424028,0.873316,0.019519,0.107164
0.044056,0.422660,0.874249,0.019582,0.106169
0.045055,0.421946,0.874778,0.019625,0.105596
0.046054,0.421489,0.874576,0.019652,0.105772
0.047053,0.421667,0.874139,0.019643,0.106218
0.048052,0.421700,0.874181,0.019697,0.106122
0.049051,0.421311,0.874249,0.019784,0.105967
0.050050,0.420978,0.874797,0.019794,0.105409
0.051049,0.421046,0.874682,0.019790,0.105528
0.052048,0.420420,0.875188,0.019508,0.105303
0.053047,0.420036,0.875323,0.019524,0.105153
0.054046,0.419660,0.875690,0.019546,0.104764
0.055045,0.419123,0.875881,0.019493,0.104625
0.056044,0.418807,0.875387,0.019503,0.105111
0.057043,0.418534,0.874927,0.019527,0.105546
0.058042,0.417411,0.874672,0.019566,0.105762
0.059041,0.416467,0.874666,0.019631,0.105703
0.060040,0.414982,0.875214,0.019717,0.105069
0.061039,0.414530,0.875107,0.019739,0.105154
0.062038,0.413341,0.875105,0.019809,0.105086
0.063037,0.412573,0.875101,0.019838,0.105061
0.064036,0.411910,0.874784,0.019865,0.105351
0.065035,0.410575,0.874837,0.019932,0.105231
0.066034,0.411574,0.871075,0.019869,0.109055
0.067033,0.410231,0.871167,0.019928,0.108905
0.068032,0.410142,0.869760,0.019863,0.110378
0.069031,0.409507,0.869723,0.019898,0.110380
0.070030,0.409281,0.869657,0.019907,0.110436
0.071029,0.407885,0.869630,0.019764,0.110606
0.072028,0.407587,0.869147,0.019779,0.111073
0.073027,0.407476,0.869236,0.019580,0.111185
0.074026,0.407460,0.869186,0.019572,0.111242
0.075025,0.407492,0.869213,0.019570,0.111217
0.076024,0.407098,0.869384,0.019593,0.111024
0.077023,0.407090,0.869414,0.019504,0.111082
0.078022,0.406139,0.869528,0.019555,0.110917
0.079021,0.405834,0.869300,0.019583,0.111117
0.080020,0.405657,0.869301,0.019592,0.111108
0.081019,0.405299,0.869714,0.019606,0.110680
0.082018,0.405186,0.869839,0.019611,0.110550
0.083017,0.405182,0.869859,0.019668,0.110473
0.084016,0.405004,0.870190,0.019780,0.110031
0.085015,0.405004,0.870113,0.019780,0.110107
0.086014,0.404597,0.870028,0.019597,0.110375
0.087013,0.404593,0.869935,0.019578,0.110487
0.088012,0.404593,0.869792,0.019252,0.110956
0.089011,0.403760,0.869923,0.019139,0.110938
0.090010,0.403127,0.869695,0.019167,0.111137
0.091009,0.402529,0.869761,0.019191,0.111049
0.092008,0.401872,0.869702,0.019225,0.111073
0.093007,0.403176,0.865946,0.019158,0.114895
0.094006,0.401640,0.866088,0.019213,0.114699
0.095005,0.401170,0.866313,0.019175,0.114512
0.096004,0.400863,0.866210,0.019187,0.114603
0.097003,0.398394,0.866380,0.019214,0.114407
0.098002,0.398146,0.866284,0.019287,0.114429
0.099001,0.397626,0.866528,0.019447,0.114026
