value,total_removed,ground_removed,ground_removed_total,cone_removed
0.001000,0.342697,0.990135,0.355570,0.072125
0.003079,0.343533,0.990170,0.356437,0.072156
0.005158,0.347074,0.990283,0.360117,0.072156
0.007237,0.350613,0.990386,0.363774,0.072156
0.009317,0.354712,0.990472,0.368021,0.072304
0.011396,0.358529,0.990554,0.371981,0.072304
0.013475,0.361089,0.990627,0.374665,0.072304
0.015554,0.363370,0.990325,0.376910,0.075000
0.017633,0.364536,0.990349,0.378124,0.075000
0.019712,0.369147,0.990441,0.382862,0.075000
0.021792,0.369929,0.990467,0.383675,0.075000
0.023871,0.370493,0.990503,0.384267,0.074735
0.025950,0.370994,0.990464,0.384776,0.075355
0.028029,0.371472,0.990483,0.385272,0.075355
0.030108,0.371546,0.990483,0.385347,0.075355
0.032187,0.371546,0.990483,0.385347,0.075355
0.034267,0.371546,0.990483,0.385347,0.075355
0.036346,0.371546,0.990483,0.385347,0.075355
0.038425,0.371620,0.990484,0.385424,0.075355
0.040504,0.371620,0.990484,0.385424,0.075355
0.042583,0.371740,0.990590,0.385591,0.074303
0.042583,0.371740,0.990590,0.385591,0.074303
0.044662,0.371740,0.990590,0.385591,0.074303
0.046742,0.371740,0.990590,0.385591,0.074303
0.048821,0.373549,0.990641,0.387452,0.074303
0.050900,0.373549,0.990641,0.387452,0.074303
0.052979,0.373549,0.990641,0.387452,0.074303
0.055058,0.373549,0.990641,0.387452,0.074303
0.057137,0.373549,0.990641,0.387452,0.074303
0.059217,0.373549,0.990641,0.387452,0.074303
0.061296,0.374673,0.990647,0.388578,0.074303
0.063375,0.374673,0.990647,0.388578,0.074303
0.065454,0.374673,0.990647,0.388578,0.074303
0.067533,0.374673,0.990647,0.388578,0.074303
0.069612,0.374673,0.990647,0.388578,0.074303
0.071692,0.374673,0.990647,0.388578,0.074303
0.073771,0.374673,0.990647,0.388578,0.074303
0.075850,0.374673,0.990647,0.388578,0.074303
0.077929,0.374673,0.990647,0.388578,0.074303
0.080008,0.374673,0.990647,0.388578,0.074303
0.082087,0.374673,0.990647,0.388578,0.074303
0.084167,0.374673,0.990647,0.388578,0.074303
0.084167,0.374673,0.990647,0.388578,0.074303
0.086246,0.374673,0.990647,0.388578,0.074303
0.088325,0.374673,0.990647,0.388578,0.074303
0.090404,0.374839,0.990647,0.388748,0.074303
0.092483,0.374839,0.990647,0.388748,0.074303
0.094563,0.382275,0.990498,0.396283,0.076414
0.096642,0.383017,0.990513,0.397055,0.076414
0.098721,0.405734,0.990684,0.420330,0.082384
0.100800,0.450274,0.990334,0.466409,0.091736
0.102879,0.472304,0.990562,0.489101,0.095829
0.104958,0.492035,0.990027,0.509487,0.105189
0.107037,0.506838,0.989909,0.524791,0.111701
0.109117,0.520196,0.989821,0.538514,0.119973
0.111196,0.553055,0.989480,0.572149,0.127179
0.113275,0.585524,0.988961,0.604984,0.148884
0.115354,0.608307,0.989365,0.628850,0.149505
0.117433,0.629924,0.989192,0.650766,0.158796
0.119512,0.642640,0.988445,0.663983,0.165406
0.121592,0.645461,0.988313,0.666964,0.166010
0.123671,0.650185,0.988084,0.671632,0.173559
0.125750,0.655986,0.987864,0.677441,0.180354
0.125750,0.655986,0.987864,0.677441,0.180354
0.127829,0.657340,0.987715,0.678697,0.185332
0.129908,0.663493,0.987853,0.685029,0.185553
0.131987,0.670176,0.987764,0.691835,0.192120
0.134067,0.682938,0.987472,0.704651,0.203483
