value,total_removed,ground_removed,ground_removed_total,cone_removed
0.001000,0.383988,0.989736,0.398079,0.084796
0.003079,0.385117,0.989789,0.399266,0.084761
0.005158,0.388188,0.989854,0.402482,0.084909
0.007237,0.393552,0.989785,0.407978,0.086591
0.009317,0.398390,0.989815,0.412987,0.087120
0.011396,0.402964,0.989826,0.417723,0.088309
0.013475,0.406236,0.989793,0.421099,0.088719
0.015554,0.408767,0.989825,0.423725,0.088894
0.017633,0.410791,0.989884,0.425823,0.088894
0.019712,0.414201,0.989799,0.429260,0.090472
0.021792,0.415032,0.989819,0.430135,0.090472
0.023871,0.415891,0.989690,0.430950,0.091512
0.025950,0.416468,0.989719,0.431556,0.091368
0.028029,0.416683,0.989728,0.431781,0.091368
0.030108,0.416683,0.989728,0.431781,0.091368
0.032187,0.416683,0.989728,0.431781,0.091368
0.034267,0.416683,0.989728,0.431781,0.091368
0.036346,0.416683,0.989728,0.431781,0.091368
0.038425,0.416783,0.989732,0.431886,0.091368
0.040504,0.416783,0.989732,0.431886,0.091368
0.042583,0.416783,0.989732,0.431886,0.091368
0.042583,0.416783,0.989732,0.431886,0.091368
0.044662,0.416844,0.989875,0.432011,0.089790
0.046742,0.416844,0.989875,0.432011,0.089790
0.048821,0.418060,0.989897,0.433263,0.089790
0.050900,0.418060,0.989897,0.433263,0.089790
0.052979,0.418060,0.989897,0.433263,0.089790
0.055058,0.418060,0.989897,0.433263,0.089790
0.057137,0.418117,0.989783,0.433263,0.090251
0.059217,0.418117,0.989783,0.433263,0.090251
0.061296,0.418692,0.989785,0.433839,0.090251
0.063375,0.418692,0.989785,0.433839,0.090251
0.065454,0.418692,0.989785,0.433839,0.090251
0.067533,0.418717,0.989769,0.433858,0.090491
0.069612,0.418717,0.989769,0.433858,0.090491
0.071692,0.418717,0.989769,0.433858,0.090491
0.073771,0.418717,0.989769,0.433858,0.090491
0.075850,0.418717,0.989769,0.433858,0.090491
0.077929,0.418717,0.989769,0.433858,0.090491
0.080008,0.418717,0.989769,0.433858,0.090491
0.082087,0.418717,0.989769,0.433858,0.090491
0.084167,0.418717,0.989769,0.433858,0.090491
0.084167,0.418717,0.989769,0.433858,0.090491
0.086246,0.418717,0.989769,0.433858,0.090491
0.088325,0.418717,0.989769,0.433858,0.090491
0.090404,0.418902,0.989657,0.433988,0.090952
0.092483,0.418902,0.989657,0.433988,0.090952
0.094563,0.424732,0.989629,0.439927,0.091857
0.096642,0.425923,0.989656,0.441165,0.091857
0.098721,0.449200,0.989982,0.465153,0.093166
0.100800,0.487081,0.989904,0.504554,0.102230
0.102879,0.507244,0.990116,0.525431,0.105348
0.104958,0.520026,0.990048,0.538678,0.111155
0.107037,0.531592,0.990296,0.550731,0.111385
0.109117,0.546460,0.990135,0.565865,0.121522
0.111196,0.577930,0.989967,0.598148,0.124870
0.113275,0.605866,0.989560,0.626451,0.142202
0.115354,0.621657,0.989716,0.643007,0.143184
0.117433,0.639002,0.989518,0.660587,0.150145
0.119512,0.647036,0.989714,0.669315,0.150231
0.121592,0.648105,0.989721,0.670428,0.150231
0.123671,0.651275,0.989767,0.673783,0.150231
0.125750,0.655351,0.989804,0.677957,0.150231
0.125750,0.655351,0.989804,0.677957,0.150231
0.127829,0.655558,0.989610,0.678008,0.155070
0.129908,0.660663,0.989729,0.683259,0.155291
0.131987,0.666525,0.989765,0.689331,0.155480
0.134067,0.686021,0.989434,0.708986,0.168015
0.136146,0.702485,0.989494,0.726063,0.174299
0.138225,0.714084,0.989427,0.738169,0.175601
0.140304,0.723631,0.989536,0.747973,0.178148
0.142383,0.724922,0.989474,0.749234,0.182547
0.144462,0.728057,0.989255,0.752289,0.188628
0.146542,0.728057,0.989255,0.752289,0.188628
0.148621,0.729484,0.989256,0.753772,0.188628
0.150700,0.730981,0.989062,0.755241,0.190318
0.152779,0.732310,0.989062,0.756767,0.190318
0.154858,0.732329,0.989058,0.756782,0.190578
0.156937,0.733485,0.989105,0.758011,0.190578
0.159017,0.733485,0.989105,0.758011,0.190578
0.161096,0.733485,0.989105,0.758011,0.190578
0.163175,0.733485,0.989105,0.758011,0.190578
0.165254,0.733485,0.989105,0.758011,0.190578
0.167333,0.733485,0.989105,0.758011,0.190578
0.167333,0.733485,0.989105,0.758011,0.190578
