value,total_removed,ground_removed,ground_removed_total,cone_removed
-1.000000,0.623473,0.939910,0.617636,0.058932
-0.995935,0.623473,0.939910,0.617636,0.058932
-0.991870,0.623473,0.939910,0.617636,0.058932
-0.987805,0.623473,0.939910,0.617636,0.058932
-0.983740,0.623473,0.939910,0.617636,0.058932
-0.979675,0.623473,0.939910,0.617636,0.058932
-0.975610,0.623473,0.939910,0.617636,0.058932
-0.971545,0.623473,0.939910,0.617636,0.058932
-0.967480,0.623473,0.939910,0.617636,0.058932
-0.963415,0.623473,0.939910,0.617636,0.058932
-0.959350,0.623473,0.939910,0.617636,0.058932
-0.955285,0.623473,0.939910,0.617636,0.058932
-0.951220,0.623473,0.939910,0.617636,0.058932
-0.947155,0.623473,0.939910,0.617636,0.058932
-0.943089,0.623473,0.939910,0.617636,0.058932
-0.939024,0.623473,0.939910,0.617636,0.058932
-0.934959,0.623473,0.939910,0.617636,0.058932
-0.930894,0.623473,0.939910,0.617636,0.058932
-0.926829,0.623473,0.939910,0.617636,0.058932
-0.922764,0.623473,0.939910,0.617636,0.058932
-0.918699,0.623473,0.939910,0.617636,0.058932
-0.914634,0.623473,0.939910,0.617636,0.058932
-0.910569,0.623473,0.939910,0.617636,0.058932
-0.906504,0.623473,0.939910,0.617636,0.058932
-0.902439,0.623473,0.939910,0.617636,0.058932
-0.898374,0.623473,0.939910,0.617636,0.058932
-0.894309,0.623473,0.939910,0.617636,0.058932
-0.890244,0.623473,0.939910,0.617636,0.058932
-0.886179,0.623473,0.939910,0.617636,0.058932
-0.882114,0.623473,0.939910,0.617636,0.058932
-0.878049,0.623473,0.939910,0.617636,0.058932
-0.873984,0.623473,0.939910,0.617636,0.058932
-0.869919,0.623473,0.939910,0.617636,0.058932
-0.865854,0.623473,0.939910,0.617636,0.058932
-0.861789,0.623473,0.939910,0.617636,0.058932
-0.857724,0.623473,0.939910,0.617636,0.058932
-0.853659,0.623473,0.939910,0.617636,0.058932
-0.849594,0.623473,0.939910,0.617636,0.058932
-0.845529,0.623473,0.939910,0.617636,0.058932
-0.841464,0.623473,0.939910,0.617636,0.058932
-0.837399,0.623473,0.939910,0.617636,0.058932
-0.833333,0.623473,0.939910,0.617636,0.058932
-0.833333,0.623473,0.939910,0.617636,0.058932
-0.829268,0.623473,0.939910,0.617636,0.058932
-0.825203,0.623473,0.939910,0.617636,0.058932
-0.821138,0.623473,0.939910,0.617636,0.058932
-0.817073,0.623473,0.939910,0.617636,0.058932
-0.813008,0.623473,0.939910,0.617636,0.058932
-0.808943,0.623473,0.939910,0.617636,0.058932
-0.804878,0.623473,0.939910,0.617636,0.058932
-0.800813,0.623473,0.939910,0.617636,0.058932
-0.796748,0.623473,0.939910,0.617636,0.058932
-0.792683,0.623473,0.939910,0.617636,0.058932
-0.788618,0.623473,0.939910,0.617636,0.058932
-0.784553,0.623473,0.939910,0.617636,0.058932
-0.780488,0.623473,0.939910,0.617636,0.058932
-0.776423,0.623473,0.939910,0.617636,0.058932
-0.772358,0.623473,0.939910,0.617636,0.058932
-0.768293,0.623473,0.939910,0.617636,0.058932
-0.764228,0.623473,0.939910,0.617636,0.058932
-0.760163,0.623473,0.939910,0.617636,0.058932
-0.756098,0.623473,0.939910,0.617636,0.058932
-0.752033,0.623473,0.939910,0.617636,0.058932
-0.747968,0.623473,0.939910,0.617636,0.058932
-0.743903,0.623473,0.939910,0.617636,0.058932
-0.739837,0.623473,0.939910,0.617636,0.058932
-0.735772,0.623473,0.939910,0.617636,0.058932
-0.731707,0.623473,0.939910,0.617636,0.058932
-0.727642,0.623473,0.939910,0.617636,0.058932
