value,total_removed,ground_removed,ground_removed_total,cone_removed
2.000000,0.940696,0.994300,0.960349,0.005524
2.992000,0.940696,0.994300,0.960349,0.005524
3.984000,0.940696,0.994300,0.960349,0.005524
4.976000,0.940657,0.994300,0.960309,0.005524
5.968000,0.789432,0.992250,0.804692,0.007544
6.960001,0.749397,0.992577,0.764021,0.007084
7.952001,0.789481,0.989599,0.802693,0.008051
8.944000,0.810147,0.989643,0.823293,0.007905
9.936000,0.720949,0.988823,0.731999,0.008728
10.927999,0.628233,0.988332,0.637748,0.010470
11.919999,0.581387,0.987378,0.590055,0.011013
12.911999,0.558839,0.987175,0.566868,0.010476
13.903998,0.486019,-nan,0.491946,-nan
14.895998,0.463045,0.982578,0.467891,0.013358
15.887998,0.414345,-nan,0.417907,-nan
16.879997,0.416673,0.982326,0.421199,0.013888
17.871998,0.362195,-nan,0.366629,-nan
18.863998,0.334165,-nan,0.337318,-nan
19.855999,0.325764,0.979620,0.328223,0.017651
20.848000,0.318826,-nan,0.321218,-nan
21.840000,0.310798,-nan,0.312857,-nan
22.832001,0.295262,-nan,0.297435,-nan
23.824001,0.284440,-nan,0.286423,-nan
24.816002,0.268363,-nan,0.269881,-nan
25.808002,0.242348,-nan,0.243179,-nan
26.800003,0.232619,-nan,0.233100,-nan
27.792004,0.226213,-nan,0.227074,-nan
28.784004,0.236414,-nan,0.237187,-nan
29.776005,0.219393,-nan,0.219660,-nan
30.768005,0.211482,-nan,0.211575,-nan
31.760006,0.201716,-nan,0.201632,-nan
32.752007,0.206979,-nan,0.206903,-nan
33.744007,0.207337,-nan,0.207599,-nan
34.736008,0.258192,-nan,0.260044,-nan
35.728008,0.332467,-nan,0.336261,-nan
36.720009,0.383678,-nan,0.387978,-nan
37.712009,0.404334,-nan,0.409865,-nan
38.704010,0.439186,0.988076,0.445692,0.011593
39.696011,0.459709,0.989030,0.467012,0.010664
40.688011,0.492370,0.990066,0.500596,0.009662
41.680012,0.531189,0.989702,0.539899,0.009987
42.672012,0.541411,0.990392,0.550731,0.009208
43.664013,0.534094,0.990521,0.543399,0.009031
44.656013,0.534011,0.990662,0.543377,0.008866
45.648014,0.534123,0.990574,0.543402,0.008985
46.640015,0.532839,0.990746,0.542191,0.008719
47.632015,0.531603,0.990634,0.540839,0.008774
48.624016,0.532958,0.990484,0.542152,0.008845
49.616016,0.525557,0.990993,0.534905,0.008788
50.608017,0.524345,0.990850,0.533591,0.008933
51.600018,0.520975,0.990945,0.530212,0.008821
52.592018,0.520399,0.991174,0.529718,0.008534
53.584019,0.517034,0.991040,0.526208,0.008670
54.576019,0.515460,0.990842,0.524496,0.008793
55.568020,0.516620,0.990370,0.525523,0.009235
56.560020,0.524310,0.990341,0.533309,0.009234
57.552021,0.521153,0.990262,0.530076,0.009292
58.544022,0.519654,0.990298,0.528514,0.009134
59.536022,0.516918,0.990329,0.525729,0.009076
60.528023,0.516322,0.990628,0.525280,0.008769
61.520023,0.512004,0.990700,0.520929,0.009112
62.512024,0.513516,0.990746,0.522393,0.009059
63.504025,0.515466,0.990874,0.524512,0.008903
64.496025,0.516107,0.990801,0.525115,0.008967
65.488022,0.510312,0.990845,0.519257,0.008814
66.480019,0.514303,0.990587,0.523183,0.009058
67.472015,0.513103,0.990715,0.522038,0.008914
68.464012,0.513936,0.990374,0.522767,0.009235
69.456009,0.513321,0.990403,0.522162,0.009083
70.448006,0.511669,0.990694,0.520626,0.008705
71.440002,0.512717,0.990765,0.521678,0.008617
72.431999,0.513083,0.990469,0.521910,0.008914
73.423996,0.507475,0.990355,0.516158,0.009028
74.415993,0.507207,0.990675,0.516026,0.009138
75.407990,0.507299,0.990423,0.515985,0.009293
76.399986,0.506357,0.990587,0.515106,0.009120
77.391983,0.507031,0.990677,0.515853,0.009002
78.383980,0.509043,0.990652,0.517952,0.009012
79.375977,0.506620,0.990417,0.515353,0.009185
80.367973,0.508363,0.990029,0.516903,0.009492
81.359970,0.505177,0.990369,0.513812,0.009112
82.351967,0.508732,0.990536,0.517496,0.008916
83.343964,0.508862,0.990238,0.517471,0.009243
84.335960,0.509109,0.990471,0.517857,0.008984
85.327957,0.505793,0.990450,0.514469,0.008994
86.319954,0.505455,0.990324,0.514081,0.009406
87.311951,0.504959,0.990291,0.513554,0.009398
88.303947,0.506722,0.990411,0.515422,0.009249
89.295944,0.505748,0.990493,0.514427,0.009184
90.287941,0.503581,0.990665,0.512320,0.008993
91.279938,0.504854,0.990568,0.513597,0.009079
92.271935,0.505176,0.990289,0.513832,0.009256
93.263931,0.504340,0.990239,0.512912,0.009282
94.255928,0.503656,0.989928,0.512075,0.009583
95.247925,0.504184,0.990188,0.512742,0.009320
96.239922,0.505396,0.990020,0.513862,0.009471
97.231918,0.502927,0.990322,0.511489,0.009258
98.223915,0.501815,0.990489,0.510440,0.009243
99.215912,0.500888,0.990478,0.509488,0.009238
100.207909,0.500675,0.990315,0.509201,0.009394
101.199905,0.499866,0.990454,0.508470,0.009235
102.191902,0.497768,0.990399,0.506309,0.009290
103.183899,0.501585,0.989899,0.509971,0.009670
104.175896,0.503124,0.989970,0.511564,0.009596
105.167892,0.501749,0.990032,0.510198,0.009488
106.159889,0.502497,0.990123,0.510981,0.009400
107.151886,0.501079,0.990256,0.509588,0.009353
108.143883,0.499281,0.990312,0.507791,0.009302
109.135880,0.499168,0.990346,0.507688,0.009248
110.127876,0.498958,0.990748,0.507677,0.008987
111.119873,0.499983,0.990693,0.508689,0.009034
112.111870,0.501707,0.990130,0.510141,0.009585
113.103867,0.500162,0.990148,0.508583,0.009553
114.095863,0.498311,0.990329,0.506807,0.009359
115.087860,0.499881,0.990153,0.508336,0.009456
116.079857,0.499349,0.990062,0.507737,0.009512
117.071854,0.498970,0.989552,0.507136,0.010027
118.063850,0.498342,0.989846,0.506652,0.009800
119.055847,0.496060,0.990304,0.504546,0.009333
120.047844,0.498934,0.990045,0.507329,0.009583
121.039841,0.497496,0.989941,0.505804,0.009666
122.031837,0.495850,0.990471,0.504389,0.009237
123.023834,0.495683,0.990627,0.504262,0.009060
124.015831,0.497850,0.990379,0.506311,0.009364
125.007828,0.502640,0.990545,0.511299,0.009189
125.999825,0.502640,0.990545,0.511299,0.009189
126.991821,0.506768,0.990126,0.515315,0.009511
127.983818,0.509851,0.990558,0.518678,0.009062
128.975815,0.512366,0.990243,0.521110,0.009361
129.967819,0.514727,0.990234,0.523513,0.009429
130.959824,0.516510,0.990480,0.525439,0.009174
131.951828,0.517614,0.990875,0.526751,0.008758
132.943832,0.522572,0.990806,0.531771,0.008813
133.935837,0.524775,0.990764,0.533954,0.008886
134.927841,0.527972,0.990847,0.537236,0.008918
135.919846,0.530135,0.991089,0.539536,0.008686
136.911850,0.531966,0.991272,0.541497,0.008504
137.903854,0.533943,0.991255,0.543529,0.008425
138.895859,0.536378,0.991158,0.545943,0.008497
139.887863,0.539986,0.991126,0.549615,0.008556
140.879868,0.543501,0.991259,0.553263,0.008405
141.871872,0.546856,0.991294,0.556679,0.008380
142.863876,0.549261,0.991388,0.559163,0.008287
143.855881,0.552818,0.991311,0.562741,0.008365
144.847885,0.554526,0.991317,0.564495,0.008357
145.839890,0.554910,0.991671,0.565076,0.008005
146.831894,0.556061,0.991755,0.566308,0.007922
147.823898,0.558229,0.991983,0.568630,0.007826
148.815903,0.561739,0.991827,0.572113,0.007974
149.807907,0.564616,0.991680,0.574960,0.008027
150.799911,0.567793,0.991364,0.578033,0.008370
151.791916,0.571110,0.991327,0.581381,0.008391
152.783920,0.571052,0.991771,0.581559,0.007947
153.775925,0.572204,0.991925,0.582841,0.007795
154.767929,0.576320,0.991980,0.587036,0.007741
155.759933,0.578740,0.991962,0.589493,0.007760
156.751938,0.581636,0.991959,0.592471,0.007757
157.743942,0.582850,0.992094,0.593780,0.007621
158.735947,0.585356,0.991833,0.596176,0.007883
159.727951,0.587489,0.992251,0.598559,0.007567
160.719955,0.589267,0.992097,0.600300,0.007630
161.711960,0.591205,0.992227,0.602357,0.007525
162.703964,0.592536,0.992101,0.603638,0.007643
163.695969,0.595927,0.992031,0.607059,0.007698
164.687973,0.599048,0.991982,0.610200,0.007748
165.679977,0.600919,0.991871,0.612044,0.007868
166.671982,0.600937,0.992332,0.612307,0.007433
167.663986,0.603343,0.992214,0.614697,0.007551
168.655991,0.605741,0.992405,0.617268,0.007361
169.647995,0.608499,0.992329,0.620039,0.007437
170.639999,0.610069,0.992408,0.621682,0.007351
171.632004,0.611438,0.992458,0.623113,0.007399
172.624008,0.613795,0.992358,0.625464,0.007410
173.616013,0.617769,0.992211,0.629409,0.007543
174.608017,0.617632,0.992217,0.629261,0.007528
175.600021,0.620406,0.992322,0.632161,0.007433
176.592026,0.622484,0.992370,0.634311,0.007385
177.584030,0.623504,0.992461,0.635400,0.007303
178.576035,0.625264,0.992480,0.637198,0.007292
179.568039,0.627110,0.992530,0.639125,0.007235
180.560043,0.629012,0.992619,0.641114,0.007154
181.552048,0.631038,0.992563,0.643140,0.007211
182.544052,0.632501,0.992570,0.644632,0.007213
183.536057,0.634096,0.992529,0.646238,0.007245
184.528061,0.635826,0.992642,0.648067,0.007140
185.520065,0.637937,0.992379,0.650050,0.007412
186.512070,0.639610,0.992539,0.651849,0.007245
187.504074,0.640153,0.992840,0.652612,0.006945
188.496078,0.642358,0.992645,0.654726,0.007147
189.488083,0.644785,0.992708,0.657257,0.007086
190.480087,0.645627,0.992751,0.658136,0.007043
191.472092,0.647417,0.992741,0.659951,0.007045
192.464096,0.649398,0.992583,0.661857,0.007203
193.456100,0.651007,0.992708,0.663577,0.007095
194.448105,0.652275,0.992749,0.664917,0.006980
195.440109,0.653783,0.992882,0.666547,0.006913
196.432114,0.655408,0.992703,0.668098,0.007100
197.424118,0.658316,0.992699,0.671040,0.007091
198.416122,0.659199,0.992825,0.672030,0.006966
199.408127,0.660836,0.992703,0.673601,0.007087
200.400131,0.661631,0.992843,0.674497,0.006954
201.392136,0.662613,0.992856,0.675506,0.006935
202.384140,0.663927,0.993048,0.676989,0.006743
203.376144,0.665953,0.992858,0.678923,0.006933
204.368149,0.666666,0.992844,0.679641,0.006933
205.360153,0.668958,0.992852,0.681981,0.006911
206.352158,0.670808,0.992672,0.683760,0.007018
207.344162,0.671543,0.992805,0.684580,0.006937
208.336166,0.673220,0.992814,0.686301,0.006923
209.328171,0.674354,0.992853,0.687479,0.006868
210.320175,0.675610,0.992811,0.688733,0.006902
211.312180,0.676695,0.992765,0.689807,0.006934
212.304184,0.677747,0.992824,0.690923,0.006876
213.296188,0.678905,0.992722,0.692033,0.006978
214.288193,0.679543,0.992761,0.692712,0.006946
215.280197,0.680493,0.992838,0.693727,0.006863
216.272202,0.681290,0.992927,0.694597,0.006782
217.264206,0.682581,0.992885,0.695881,0.006769
218.256210,0.683654,0.992843,0.696962,0.006811
219.248215,0.685825,0.992660,0.699043,0.006986
220.240219,0.687103,0.992765,0.700411,0.006946
221.232224,0.687527,0.992929,0.700954,0.006782
222.224228,0.688645,0.992943,0.702104,0.006777
