value,total_removed,ground_removed,ground_removed_total,cone_removed
2.000000,0.000000,-nan,0.000000,-nan
2.992000,0.000000,-nan,0.000000,-nan
3.984000,0.034355,-nan,0.034987,-nan
4.976000,0.246302,-nan,0.249960,-nan
5.968000,0.425050,-nan,0.432836,-nan
6.960001,0.546260,-nan,0.555928,-nan
7.952001,0.607046,-nan,0.617659,-nan
8.944000,0.643971,-nan,0.654255,-nan
9.936000,0.670618,-nan,0.682977,-nan
10.927999,0.634635,-nan,0.645933,-nan
11.919999,0.930762,0.993968,0.949652,0.005495
12.911999,0.724041,-nan,0.737976,-nan
13.903998,0.946337,0.993351,0.965109,0.006038
14.895998,0.769910,-nan,0.786542,-nan
15.887998,0.947638,0.992234,0.965352,0.006352
16.879997,0.703370,-nan,0.719385,-nan
17.871998,0.936051,0.995048,0.956348,0.004769
18.863998,0.916839,0.994331,0.936229,0.005460
19.855999,0.941343,0.994715,0.961367,0.005130
20.848000,0.925586,0.994866,0.945525,0.005016
21.840000,0.938684,0.994321,0.958259,0.005517
22.832001,0.932215,0.994681,0.952081,0.005200
23.824001,0.919603,0.994752,0.939207,0.005112
24.816002,0.933677,0.994340,0.953257,0.005425
25.808002,0.931325,0.994913,0.951400,0.004927
26.800003,0.931816,0.994206,0.951096,0.005637
27.792004,0.938369,0.994562,0.958233,0.005320
28.784004,0.935289,0.994475,0.955018,0.005406
29.776005,0.919859,0.994042,0.938870,0.005839
30.768005,0.936989,0.994356,0.956619,0.005449
31.760006,0.932491,0.994577,0.952212,0.005289
32.752007,0.940657,0.994300,0.960309,0.005524
33.744007,0.932651,0.994193,0.951906,0.005688
34.736008,0.935567,0.994413,0.955238,0.005427
35.728008,0.935919,0.994332,0.955528,0.005549
36.720009,0.931836,0.994048,0.950994,0.005639
37.712009,0.933568,0.993973,0.952758,0.005567
38.704010,0.936081,0.994293,0.955664,0.005572
39.696011,0.939917,0.993173,0.958465,0.006290
40.688011,0.937579,0.993473,0.956364,0.006045
41.680012,0.933455,0.994550,0.953226,0.005292
